Class Name,Section,Class Number,Open Seats,Total Seats,Percent,Timestamp
Introduction to Latino/a Studies in the Global South | LSGS 201,Lecture Section 01,5084,7,12,41.66666666666667,2021-06-27 17:31:42.702984
Advanced Spanish for Heritage Learners | LSGS 305,Lecture Section 01,9423,0,12,100.0,2021-06-27 17:31:45.154632
"Health, Culture, and the Latino Community | LSGS 306",Lecture Section 01,9439,1,15,93.33333333333333,2021-06-27 17:31:47.518195
Issues of Education and Immigration | LSGS 307S,SEM Section 01,9449,2,15,86.66666666666667,2021-06-27 17:31:49.879114
Translating Spanish-English and English-Spanish | LSGS 310,Lecture Section 01,9477,0,15,100.0,2021-06-27 17:31:52.311443
Sociology of Racism in America | LSGS 316,Lecture Section 01,4373,18,35,48.57142857142857,2021-06-27 17:31:54.662516
Undocumented America in Literature | LSGS 330S,SEM Section 01,5085,5,12,58.333333333333336,2021-06-27 17:31:57.007466
"Farmworkers in North Carolina: Roots of Poverty, Roots of Change | LSGS 332S",SEM Section 01,3149,2,15,86.66666666666667,2021-06-27 17:31:59.345527
Special Topics in Latino/a Studies in the Global South | LSGS 390,Lecture Section 01,11333,2,28,92.85714285714286,2021-06-27 17:32:01.757977
"Mayas, Aztecs, and Incas: The World According to the Indigenous People of Latin America | LSGS 412S",SEM Section 01,9459,0,18,100.0,2021-06-27 17:32:04.109341
Introduction to Latino/a Studies in the Global South | LSGS 201,Lecture Section 01,5084,7,12,41.66666666666667,2021-06-27 18:28:28.973034
Advanced Spanish for Heritage Learners | LSGS 305,Lecture Section 01,9423,0,12,100.0,2021-06-27 18:28:31.404793
"Health, Culture, and the Latino Community | LSGS 306",Lecture Section 01,9439,1,15,93.33333333333333,2021-06-27 18:28:33.834350
Issues of Education and Immigration | LSGS 307S,SEM Section 01,9449,2,15,86.66666666666667,2021-06-27 18:28:36.278505
Translating Spanish-English and English-Spanish | LSGS 310,Lecture Section 01,9477,0,15,100.0,2021-06-27 18:28:38.691096
Sociology of Racism in America | LSGS 316,Lecture Section 01,4373,18,35,48.57142857142857,2021-06-27 18:28:41.055723
Undocumented America in Literature | LSGS 330S,SEM Section 01,5085,5,12,58.333333333333336,2021-06-27 18:28:43.477921
"Farmworkers in North Carolina: Roots of Poverty, Roots of Change | LSGS 332S",SEM Section 01,3149,2,15,86.66666666666667,2021-06-27 18:28:45.869589
Special Topics in Latino/a Studies in the Global South | LSGS 390,Lecture Section 01,11333,2,28,92.85714285714286,2021-06-27 18:28:48.261351
"Mayas, Aztecs, and Incas: The World According to the Indigenous People of Latin America | LSGS 412S",SEM Section 01,9459,0,18,100.0,2021-06-27 18:28:50.624989
