Class Name,Section,Class Number,Open Seats,Total Seats,Percent,Timestamp
Fundamentals of Electrical and Computer Engineering | ECE 110L,Lecture Section 001,6202,0,40,100.0,2021-06-27 17:18:33.701409
Fundamentals of Electrical and Computer Engineering | ECE 110L,Lecture Section 002,6203,0,42,100.0,2021-06-27 17:18:36.130335
Fundamentals of Electrical and Computer Engineering | ECE 110L,Lecture Section 003,6204,0,42,100.0,2021-06-27 17:18:38.549830
Fundamentals of Electrical and Computer Engineering | ECE 110L,Lecture Section 004,6205,22,40,45.0,2021-06-27 17:18:41.064660
Fundamentals of Electrical and Computer Engineering - Lab | ECE 110L9,Laboratory Section 01L,6206,0,7,100.0,2021-06-27 17:18:43.464802
Fundamentals of Electrical and Computer Engineering - Lab | ECE 110L9,Laboratory Section 02L,6207,0,7,100.0,2021-06-27 17:18:45.904754
Fundamentals of Electrical and Computer Engineering - Lab | ECE 110L9,Laboratory Section 03L,6208,2,7,71.42857142857143,2021-06-27 17:18:48.333314
Fundamentals of Electrical and Computer Engineering - Lab | ECE 110L9,Laboratory Section 04L,6209,0,7,100.0,2021-06-27 17:18:50.781203
Fundamentals of Electrical and Computer Engineering - Lab | ECE 110L9,Laboratory Section 05L,6210,0,7,100.0,2021-06-27 17:18:53.173654
Fundamentals of Electrical and Computer Engineering - Lab | ECE 110L9,Laboratory Section 06L,6211,0,7,100.0,2021-06-27 17:18:55.547372
Fundamentals of Electrical and Computer Engineering - Lab | ECE 110L9,Laboratory Section 07L,6212,0,7,100.0,2021-06-27 17:18:57.935062
Fundamentals of Electrical and Computer Engineering - Lab | ECE 110L9,Laboratory Section 08L,6213,0,7,100.0,2021-06-27 17:19:00.297080
Fundamentals of Electrical and Computer Engineering - Lab | ECE 110L9,Laboratory Section 09L,6214,0,7,100.0,2021-06-27 17:19:02.678304
Fundamentals of Electrical and Computer Engineering - Lab | ECE 110L9,Laboratory Section 10L,6215,0,7,100.0,2021-06-27 17:19:05.043248
Fundamentals of Electrical and Computer Engineering - Lab | ECE 110L9,Laboratory Section 11L,6216,0,7,100.0,2021-06-27 17:19:07.403584
