Class Name,Section,Class Number,Open Seats,Total Seats,Percent,Reserved Seats,Timestamp
First-Year Seminar | SOCIOL 89S,SEM Section 01,7575,18,18,0.0,No,2021-06-30 21:53:13.871274
Sociological Inquiry | SOCIOL 110,Lecture Section 01,8714,120,120,0.0,No,2021-06-30 21:53:16.221805
"Languages, Margins, Borders: Representations, Practices, and Policies | SOCIOL 125FS",SEM Section 01,4383,3,18,83.33333333333334,No,2021-06-30 21:53:18.596179
"Refugees, Rights, and Resettlement | SOCIOL 178FS",SEM Section 01,8784,0,18,100.0,No,2021-06-30 21:53:20.948477
Seminar in Special Topics | SOCIOL 190S,SEM Section 01,4185,18,18,0.0,No,2021-06-30 21:53:23.315202
Comparative Approaches to Global Issues | SOCIOL 195,Lecture Section 01,8688,49,49,0.0,No,2021-06-30 21:53:25.656657
Patient and Research Participant Activism and Advocacy | SOCIOL 196FS,SEM Section 01,8124,0,18,100.0,No,2021-06-30 21:53:28.022210
Freedom and the Market | SOCIOL 197FS,SEM Section 01,8790,1,18,94.44444444444444,No,2021-06-30 21:53:30.415070
Contemporary Social Problems | SOCIOL 210,Lecture Section 01,8715,35,35,0.0,No,2021-06-30 21:53:32.758405
Introduction to Digital Feminism | SOCIOL 217S,SEM Section 01,4963,18,18,0.0,No,2021-06-30 21:53:35.140213
"Sex, Gender, and Society | SOCIOL 218",Lecture Section 01,8716,35,35,0.0,No,2021-06-30 21:53:37.499874
Leadership and Collaboration | SOCIOL 227,Lecture Section 01,8794,35,35,0.0,No,2021-06-30 21:53:39.851302
Markets and Marketing | SOCIOL 258,Lecture Section 01,8720,35,35,0.0,No,2021-06-30 21:53:42.203820
Death and Dying | SOCIOL 264,Lecture Section 01,8767,35,35,0.0,No,2021-06-30 21:53:44.583243
Drug Use and Abuse: Getting High in the United States | SOCIOL 265,Lecture Section 01,8791,70,70,0.0,No,2021-06-30 21:53:46.971114
Independent Study for Nonmajors | SOCIOL 291,IND Section 01,8770,10,10,0.0,No,2021-06-30 21:53:49.430004
Independent Study for Nonmajors | SOCIOL 291,IND Section 02,8771,10,10,0.0,No,2021-06-30 21:53:51.833373
Independent Study for Nonmajors | SOCIOL 291,IND Section 03,8772,10,10,0.0,No,2021-06-30 21:53:54.202941
Research Independent Study for Non-Majors | SOCIOL 293,IND Section 01,8776,10,10,0.0,No,2021-06-30 21:53:56.583485
Research Independent Study for Non-Majors | SOCIOL 293,IND Section 02,8777,10,10,0.0,No,2021-06-30 21:53:58.951411
Research Independent Study for Non-Majors | SOCIOL 293,IND Section 03,8778,10,10,0.0,No,2021-06-30 21:54:01.292572
Research Independent Study for Non-Majors | SOCIOL 293,IND Section 04,8779,10,10,0.0,No,2021-06-30 21:54:03.665339
Research Independent Study for Non-Majors | SOCIOL 293,IND Section 05,8780,10,10,0.0,No,2021-06-30 21:54:06.002128
Research Independent Study for Non-Majors | SOCIOL 293,IND Section 06,8781,10,10,0.0,No,2021-06-30 21:54:08.341004
Research Independent Study for Non-Majors | SOCIOL 293,IND Section 07,8782,10,10,0.0,No,2021-06-30 21:54:10.691055
Research Independent Study for Non-Majors | SOCIOL 293,IND Section 08,8783,10,10,0.0,No,2021-06-30 21:54:13.052129
Women at Work: Gendered Experience of Corporate Life | SOCIOL 331,Lecture Section 01,4946,18,18,0.0,No,2021-06-30 21:54:15.437810
Methods of Social Research | SOCIOL 332,Lecture Section 01,8717,25,25,0.0,No,2021-06-30 21:54:17.951450
Theory and Society | SOCIOL 338,Lecture Section 01,8775,25,25,0.0,No,2021-06-30 21:54:20.303437
The United States and the Asian Pacific Region | SOCIOL 341,Lecture Section 01,8787,15,15,0.0,No,2021-06-30 21:54:22.652763
Displacements: Migration and Human Trafficking | SOCIOL 343,Lecture Section 01,7370,20,20,0.0,No,2021-06-30 21:54:24.997531
Technology and Organizational Environments | SOCIOL 344,Lecture Section 01,8718,35,35,0.0,No,2021-06-30 21:54:27.342655
"Nations, Regions, and the Global Economy | SOCIOL 345",Lecture Section 01,8719,35,35,0.0,No,2021-06-30 21:54:29.693140
Asians in American Higher Education: Trends and Issues | SOCIOL 346S,SEM Section 01,6945,18,18,0.0,No,2021-06-30 21:54:32.066773
The Sociology of Entrepreneurship | SOCIOL 359,Lecture Section 01,8721,35,35,0.0,No,2021-06-30 21:54:34.402052
Global Apple: Life and Death and the Digital Revolution | SOCIOL 360S,SEM Section 01,4183,18,18,0.0,No,2021-06-30 21:54:36.759131
Social Determinants of US Health Disparities | SOCIOL 361,Lecture Section 01,8722,35,35,0.0,No,2021-06-30 21:54:39.083388
"Food, Culture, and Society | SOCIOL 388S",SEM Section 01,5746,15,15,0.0,No,2021-06-30 21:54:41.466877
Independent Study | SOCIOL 391,IND Section 01,8724,10,10,0.0,No,2021-06-30 21:54:43.807179
Independent Study | SOCIOL 391,IND Section 02,8725,10,10,0.0,No,2021-06-30 21:54:46.246293
Independent Study | SOCIOL 391,IND Section 03,8726,10,10,0.0,No,2021-06-30 21:54:48.588584
Independent Study | SOCIOL 391,IND Section 04,8727,10,10,0.0,No,2021-06-30 21:54:50.912951
Independent Study | SOCIOL 391,IND Section 05,8728,10,10,0.0,No,2021-06-30 21:54:53.230621
Independent Study | SOCIOL 391,IND Section 06,8729,10,10,0.0,No,2021-06-30 21:54:55.571275
Independent Study | SOCIOL 391,IND Section 07,8730,10,10,0.0,No,2021-06-30 21:54:57.906387
Independent Study | SOCIOL 391,IND Section 08,8731,10,10,0.0,No,2021-06-30 21:55:00.211651
Research Independent Study | SOCIOL 393,IND Section 01,8732,10,10,0.0,No,2021-06-30 21:55:02.547680
Research Independent Study | SOCIOL 393,IND Section 02,8733,10,10,0.0,No,2021-06-30 21:55:04.866334
Research Independent Study | SOCIOL 393,IND Section 03,8734,10,10,0.0,No,2021-06-30 21:55:07.166136
Research Independent Study | SOCIOL 393,IND Section 04,8735,10,10,0.0,No,2021-06-30 21:55:09.545507
Research Independent Study | SOCIOL 393,IND Section 05,8736,10,10,0.0,No,2021-06-30 21:55:11.935433
Research Independent Study | SOCIOL 393,IND Section 06,8737,10,10,0.0,No,2021-06-30 21:55:14.256468
Research Independent Study | SOCIOL 393,IND Section 07,8738,10,10,0.0,No,2021-06-30 21:55:16.594776
Research Independent Study | SOCIOL 393,IND Section 08,8739,10,10,0.0,No,2021-06-30 21:55:18.910771
Research Independent Study | SOCIOL 393,IND Section 09,8740,10,10,0.0,No,2021-06-30 21:55:21.235446
Research Independent Study | SOCIOL 393,IND Section 10,8741,10,10,0.0,No,2021-06-30 21:55:23.554979
"What's Next: Women, Leadership, Purpose | SOCIOL 430S",SEM Section 01,6925,18,18,0.0,No,2021-06-30 21:55:25.868913
Global Inequality Research | SOCIOL 442,Lecture Section 01,8015,20,20,0.0,No,2021-06-30 21:55:28.208490
Research Seminar: Special Topics | SOCIOL 490S-1,SEM Section 01,8773,18,18,0.0,No,2021-06-30 21:55:30.608405
Research Seminar: Special Topics | SOCIOL 490S-1,SEM Section 02,8774,18,18,0.0,No,2021-06-30 21:55:32.919734
Sociology Honors Seminar I | SOCIOL 495S,WRK Section 01,8769,15,15,0.0,No,2021-06-30 21:55:35.248123
