Class Name,Section,Class Number,Open Seats,Total Seats,Percent,Timestamp
Fundamentals of Global Health | GLHLTH 101,Lecture Section 01,5898,24,100,76.0,2021-06-27 17:23:04.181724
History of Chinese Medicine | GLHLTH 142,Lecture Section 01,7103,1,40,97.5,2021-06-27 17:23:06.544193
AIDS and Other Emerging Diseases | GLHLTH 154,Lecture Section 01,9220,7,160,95.625,2021-06-27 17:23:08.904551
AIDS and Other Emerging Diseases | GLHLTH 154,Lecture Section 02,9221,0,40,100.0,2021-06-27 17:23:11.302714
Global Health Ethics: Policy Choice as Value Conflict | GLHLTH 210,Lecture Section 01,5899,6,45,86.66666666666667,2021-06-27 17:23:13.649879
"Food, Farming, and Feminism | GLHLTH 225",Lecture Section 01,5177,1,28,96.42857142857143,2021-06-27 17:23:16.242140
Global Women's Health Technologies | GLHLTH 230L,Lecture Section 001,8720,13,21,38.095238095238095,2021-06-27 17:23:18.617438
Global Women's Health Technologies | GLHLTH 230L,Laboratory Section 01L,8721,13,21,38.095238095238095,2021-06-27 17:23:21.033777
From Madness to Mental Disorders: Sociology of Mental Health | GLHLTH 257,Lecture Section 01,4375,0,60,100.0,2021-06-27 17:23:23.378764
Voices in Global Health: Mandarin Tutorial | GLHLTH 270T-5,TUT Section 01,10409,0,8,100.0,2021-06-27 17:23:25.764997
Human Health in Evolutionary Perspective | GLHLTH 304,Lecture Section 01,5508,3,25,88.0,2021-06-27 17:23:28.108302
Human Health in Evolutionary Perspective | GLHLTH 304,Lecture Section 02,10220,4,25,84.0,2021-06-27 17:23:30.488238
Beyond Health Care: Understanding How Social Determinants Impact Health Around the World | GLHLTH 305,Lecture Section 01,5900,19,40,52.5,2021-06-27 17:23:32.814327
Global Health Policy: Transforming Evidence into Action | GLHLTH 306,Lecture Section 01,5901,21,40,47.5,2021-06-27 17:23:35.227356
War and Public Health in Africa | GLHLTH 312,Lecture Section 01,10311,3,18,83.33333333333334,2021-06-27 17:23:37.596594
Medical Anthropology | GLHLTH 321-1,Lecture Section 01,5894,2,15,86.66666666666667,2021-06-27 17:23:39.918634
Medical Anthropology | GLHLTH 321-1,Lecture Section 02,5896,3,15,80.0,2021-06-27 17:23:42.209513
"Health, Culture, and the Latino Community | GLHLTH 326",Lecture Section 01,9441,1,15,93.33333333333333,2021-06-27 17:23:44.562409
Economics of Global Health | GLHLTH 335,Lecture Section 01,10341,19,25,24.0,2021-06-27 17:23:46.919684
Global Health as an Ethical Enterprise | GLHLTH 345,Lecture Section 01,5902,27,40,32.5,2021-06-27 17:23:49.240535
Fundamentals of Global Mental Health | GLHLTH 363,Lecture Section 01,10411,3,38,92.10526315789474,2021-06-27 17:23:51.582414
Research Methods in Global Health | GLHLTH 371,Lecture Section 01,5903,21,41,48.78048780487805,2021-06-27 17:23:53.892244
Global Health Ethics in Research | GLHLTH 373,Lecture Section 01,5904,9,40,77.5,2021-06-27 17:23:56.205375
Independent Study in Global Health | GLHLTH 391,IND Section 01,5905,4,5,20.0,2021-06-27 17:23:58.542174
Independent Study in Global Health | GLHLTH 391,IND Section 02,5906,4,5,20.0,2021-06-27 17:24:00.839061
Independent Study in Global Health | GLHLTH 391-1,IND Section 02,11840,4,5,20.0,2021-06-27 17:24:03.218039
Independent Study in Global Health | GLHLTH 391-2,IND Section 01,11307,4,5,20.0,2021-06-27 17:24:05.585038
Independent Study in Global Health | GLHLTH 391-2,IND Section 02,11990,4,5,20.0,2021-06-27 17:24:07.958056
Student Research Training in Global Health | GLHLTH 392,IND Section 01,5908,7,10,30.0,2021-06-27 17:24:10.294126
Student Research Training in Global Health | GLHLTH 392,IND Section 02,5909,7,10,30.0,2021-06-27 17:24:12.704703
Student Research Training in Global Health | GLHLTH 392,IND Section 03,5910,6,10,40.0,2021-06-27 17:24:15.088241
Student Research Training in Global Health | GLHLTH 392,IND Section 04,5911,7,10,30.0,2021-06-27 17:24:17.529042
Student Research Training in Global Health | GLHLTH 392,IND Section 05,11308,2,5,60.0,2021-06-27 17:24:20.099074
Research Independent Study in Global Health | GLHLTH 393,IND Section 01,5912,4,5,20.0,2021-06-27 17:24:22.576571
Research Independent Study in Global Health | GLHLTH 393,IND Section 02,5913,4,5,20.0,2021-06-27 17:24:25.185917
Research Independent Study in Global Health | GLHLTH 393,IND Section 03,5914,9,10,10.0,2021-06-27 17:24:27.662805
Research Independent Study in Global Health | GLHLTH 393,IND Section 04,5915,4,5,20.0,2021-06-27 17:24:30.180888
Research Independent Study in Global Health | GLHLTH 393,IND Section 05,5916,4,5,20.0,2021-06-27 17:24:32.702902
Research Independent Study in Global Health | GLHLTH 393,IND Section 06,5917,4,5,20.0,2021-06-27 17:24:35.160050
Research Independent Study in Global Health | GLHLTH 393,IND Section 07,5918,4,5,20.0,2021-06-27 17:24:37.545871
Research Independent Study in Global Health | GLHLTH 393,IND Section 08,5919,4,5,20.0,2021-06-27 17:24:39.962704
Research Independent Study in Global Health | GLHLTH 393,IND Section 09,5920,4,5,20.0,2021-06-27 17:24:42.371371
Research Independent Study in Global Health | GLHLTH 393,IND Section 10,5921,4,5,20.0,2021-06-27 17:24:44.713022
Research Independent Study in Global Health | GLHLTH 393,IND Section 11,12028,4,5,20.0,2021-06-27 17:24:47.100277
Research Independent Study in Global Health | GLHLTH 393,IND Section 12,12029,4,5,20.0,2021-06-27 17:24:49.514101
Connections in Global Health: Interdisciplinary Team Projects | GLHLTH 396,IND Section 01,5922,10,10,0.0,2021-06-27 17:24:52.118350
Connections in Global Health: Interdisciplinary Team Projects | GLHLTH 396,IND Section 02,5923,7,10,30.0,2021-06-27 17:24:54.610826
Connections in Global Health: Interdisciplinary Team Projects | GLHLTH 396,IND Section 03,5924,2,10,80.0,2021-06-27 17:24:56.991144
Connections in Global Health: Interdisciplinary Team Projects | GLHLTH 396,IND Section 04,5925,10,10,0.0,2021-06-27 17:24:59.366748
Connections in Global Health: Interdisciplinary Team Projects | GLHLTH 396,IND Section 05,5926,4,10,60.0,2021-06-27 17:25:01.737375
Connections in Global Health: Interdisciplinary Team Projects | GLHLTH 396,IND Section 06,5927,10,10,0.0,2021-06-27 17:25:04.092223
Connections in Global Health: Interdisciplinary Team Projects | GLHLTH 396,IND Section 07,5928,5,10,50.0,2021-06-27 17:25:06.476606
