Class Name,Section,Class Number,Open Seats,Total Seats,Percent,Timestamp
Introduction to Human Rights: Gateway for the Human Rights Certificate | RIGHTS 104,Lecture Section 01,7733,3,25,88.0,2021-06-27 18:40:22.649359
Introduction to Human Rights: Gateway for the Human Rights Certificate | RIGHTS 104,Lecture Section 02,7737,1,5,80.0,2021-06-27 18:40:25.004577
Gateway Seminar: Cold War America | RIGHTS 156S,SEM Section 01,7084,6,18,66.66666666666666,2021-06-27 18:40:27.371552
Gateway Seminar: Civil Rights and Asian Americans | RIGHTS 183S,SEM Section 01,7091,3,18,83.33333333333334,2021-06-27 18:40:29.754924
Social Inequality | RIGHTS 211,Lecture Section 01,4371,3,35,91.42857142857143,2021-06-27 18:40:32.152168
United States Environmental Policy | RIGHTS 213D,Lecture Section 001,9965,5,30,83.33333333333334,2021-06-27 18:40:34.486104
United States Environmental Policy | RIGHTS 213D,Discussion Section 01D,9966,5,30,83.33333333333334,2021-06-27 18:40:36.840592
Sociology of Racism in America | RIGHTS 215,Lecture Section 01,4374,18,35,48.57142857142857,2021-06-27 18:40:39.194552
Conflict Analysis in Africa (Case Studies) | RIGHTS 218S,SEM Section 01,5540,1,18,94.44444444444444,2021-06-27 18:40:41.550633
"War, Slavery, and Revolution in the Caribbean, 1700-1800 | RIGHTS 219",Lecture Section 01,7122,9,10,10.0,2021-06-27 18:40:43.916900
History of Political Nonviolence | RIGHTS 238S,SEM Section 01,7101,4,18,77.77777777777779,2021-06-27 18:40:46.270816
The Holocaust | RIGHTS 297,Lecture Section 01,7118,24,50,52.0,2021-06-27 18:40:48.612682
Business and Human Rights Advocacy Lab | RIGHTS 301S,SEM Section 01,8750,0,12,100.0,2021-06-27 18:40:51.003250
De/Re/Segregation in Education: A Case of Back to the Future? | RIGHTS 303S,SEM Section 01,5153,0,18,100.0,2021-06-27 18:40:53.384056
White People: In Anthropological Perspective | RIGHTS 305S,SEM Section 01,5549,3,18,83.33333333333334,2021-06-27 18:40:55.795015
War and Public Health in Africa | RIGHTS 312,Lecture Section 01,10312,3,18,83.33333333333334,2021-06-27 18:40:58.316822
"Imagining Human Rights: Science Fiction, Culture, and the Creation of Rights | RIGHTS 314S",SEM Section 01,10801,0,15,100.0,2021-06-27 18:41:00.688805
"Imagining Human Rights: Science Fiction, Culture, and the Creation of Rights | RIGHTS 314S",SEM Section 02,10806,0,1,100.0,2021-06-27 18:41:03.102899
Engineering Sustainable Design and the Global Community: Structural Focus | RIGHTS 315-20,Lecture Section 01,8407,16,20,20.0,2021-06-27 18:41:05.431789
Engineering Sustainable Design and the Global Community: Structural Focus | RIGHTS 315-20,Lecture Section 02,8410,9,10,10.0,2021-06-27 18:41:07.799130
Engineering Sustainable Design and the Global Community: Environmental Focus | RIGHTS 315-60,Lecture Section 01,8413,13,20,35.0,2021-06-27 18:41:10.118063
Engineering Sustainable Design and the Global Community: Environmental Focus | RIGHTS 315-60,Lecture Section 02,8416,8,10,20.0,2021-06-27 18:41:12.443878
Veterans Oral History Project | RIGHTS 317S,SEM Section 01,3140,1,15,93.33333333333333,2021-06-27 18:41:14.827062
Social Movements and Social Media | RIGHTS 323S,SEM Section 01,6164,0,18,100.0,2021-06-27 18:41:17.404955
Politics in Violence | RIGHTS 329S,SEM Section 01,6107,1,18,94.44444444444444,2021-06-27 18:41:19.737060
Global Health Ethics: Policy Choice as Value Conflict | RIGHTS 330,Lecture Section 01,5983,6,45,86.66666666666667,2021-06-27 18:41:22.152773
Prisoner's Dilemma and Distributive Justice | RIGHTS 331,Lecture Section 01,6110,5,56,91.07142857142857,2021-06-27 18:41:24.488134
Prisoner's Dilemma and Distributive Justice | RIGHTS 331,Lecture Section 02,6113,5,40,87.5,2021-06-27 18:41:26.823039
Prisoner's Dilemma and Distributive Justice | RIGHTS 331,Lecture Section 03,11852,21,25,16.0,2021-06-27 18:41:29.200997
"Farmworkers in North Carolina: Roots of Poverty, Roots of Change | RIGHTS 332S",SEM Section 01,3150,2,15,86.66666666666667,2021-06-27 18:41:31.603980
The University as a Culture: A Survivor's Guide | RIGHTS 347S,SEM Section 01,5881,4,15,73.33333333333333,2021-06-27 18:41:33.972623
Documenting Black Experiences | RIGHTS 350S,SEM Section 01,3156,1,14,92.85714285714286,2021-06-27 18:41:36.288774
"Money, Sex, Power | RIGHTS 361",Lecture Section 01,5179,0,15,100.0,2021-06-27 18:41:38.597681
News as a Moral Battleground | RIGHTS 371,Lecture Section 01,3083,0,15,100.0,2021-06-27 18:41:40.898036
News as a Moral Battleground | RIGHTS 371,Lecture Section 02,3087,1,10,90.0,2021-06-27 18:41:43.221238
The Spanish Civil War in History and Literature | RIGHTS 373S,SEM Section 01,9496,5,15,66.66666666666666,2021-06-27 18:41:45.578835
Global Health Ethics in Research | RIGHTS 375,Lecture Section 01,11441,9,40,77.5,2021-06-27 18:41:47.955864
Family Rights/Human Rights | RIGHTS 389S,SEM Section 01,7149,3,18,83.33333333333334,2021-06-27 18:41:50.307963
Identity and Linguistic Rights in the Spanish Speaking Americas | RIGHTS 409S,SEM Section 01,9489,7,12,41.66666666666667,2021-06-27 18:41:52.800820
Popular Culture and Political Repression in Spain and Latin America | RIGHTS 432S,SEM Section 01,9427,1,15,93.33333333333333,2021-06-27 18:41:55.227064
Global Inequality Research Seminar | RIGHTS 444S,SEM Section 02,11798,0,15,100.0,2021-06-27 18:41:57.810771
Capstone: Research in Human Rights | RIGHTS 470S,SEM Section 01,10854,10,18,44.44444444444444,2021-06-27 18:42:01.185663
