Class Name,Section,Class Number,Open Seats,Total Seats,Percent,Reserved Seats,Timestamp
"Old Worlds/New Histories, 500-1500 CE | MEDREN 105",Lecture Section 01,6988,25,25,0.0,No,2021-07-01 17:50:59.334867
Early Modern Europe | MEDREN 125,Lecture Section 01,6984,35,35,0.0,No,2021-07-01 17:51:01.687375
"Silk Roads and China, Ancient and Medieval Transformations | MEDREN 135",Lecture Section 01,7003,30,30,0.0,No,2021-07-01 17:51:04.043656
Special Topics in Focus | MEDREN 190FS,SEM Section 01,5721,2,18,88.88888888888889,No,2021-07-01 17:51:06.377734
Special Topics in Focus | MEDREN 190FS,SEM Section 02,8212,0,18,100.0,No,2021-07-01 17:51:08.715925
Special Topics in Focus | MEDREN 190FS,SEM Section 03,10119,2,18,88.88888888888889,No,2021-07-01 17:51:11.115071
Clash of Civilizations: In the Heart of Europe | MEDREN 191FS,SEM Section 01,6625,0,18,100.0,No,2021-07-01 17:51:13.479218
Music History I: Antiquity Through Renaissance | MEDREN 201S,SEM Section 01,6841,14,14,0.0,No,2021-07-01 17:51:15.798879
Medieval Castles of Europe | MEDREN 226,Lecture Section 01,9180,14,14,0.0,No,2021-07-01 17:51:18.137390
"Women in Visual Arts, 1400-1800: Theory and History | MEDREN 245S",SEM Section 01,10133,11,11,0.0,No,2021-07-01 17:51:20.538875
Italian Baroque Art | MEDREN 246,Lecture Section 01,9143,12,12,0.0,No,2021-07-01 17:51:22.857244
Cross-Cultural Encounters | MEDREN 253S,SEM Section 01,7673,18,18,0.0,No,2021-07-01 17:51:25.189261
"Religion, Reform, and Violence in Early Modern Europe | MEDREN 281",Lecture Section 01,6962,35,35,0.0,No,2021-07-01 17:51:27.513040
The Viking Age | MEDREN 305,Lecture Section 01,5442,25,25,0.0,No,2021-07-01 17:51:29.857109
The Legend of King Arthur in Literature and Film | MEDREN 315,Lecture Section 01,5448,25,25,0.0,No,2021-07-01 17:51:32.187031
Shakespeare through 1600 | MEDREN 331,Lecture Section 01,7248,25,25,0.0,No,2021-07-01 17:51:34.551879
Milton | MEDREN 337S,SEM Section 01,7271,14,14,0.0,No,2021-07-01 17:51:36.870479
Suspicious Truths and Alternative Realities: Spanish Literature of the Renaissance and the Baroque | MEDREN 458,Lecture Section 01,5690,15,15,0.0,No,2021-07-01 17:51:39.197990
Research Independent Study: Thesis | MEDREN 493,IND Section 01,8916,1,1,0.0,No,2021-07-01 17:51:41.535211
