Class Name,Section,Class Number,Open Seats,Total Seats,Percent,Reserved Seats,Timestamp
Fundamentals of Electrical and Computer Engineering | ECE 110L,Lecture Section 001,7081,40,40,0.0,No,2021-07-01 11:14:34.975672
Fundamentals of Electrical and Computer Engineering | ECE 110L,Lecture Section 002,7082,40,40,0.0,No,2021-07-01 11:14:37.385534
Fundamentals of Electrical and Computer Engineering - Lab | ECE 110L9,Laboratory Section 01L,7122,10,10,0.0,No,2021-07-01 11:14:39.799295
Fundamentals of Electrical and Computer Engineering - Lab | ECE 110L9,Laboratory Section 02L,7123,10,10,0.0,No,2021-07-01 11:14:42.168740
Fundamentals of Electrical and Computer Engineering - Lab | ECE 110L9,Laboratory Section 03L,7124,10,10,0.0,No,2021-07-01 11:14:44.545041
Fundamentals of Electrical and Computer Engineering - Lab | ECE 110L9,Laboratory Section 04L,7125,10,10,0.0,No,2021-07-01 11:14:46.926873
Fundamentals of Electrical and Computer Engineering - Lab | ECE 110L9,Laboratory Section 05L,7126,10,10,0.0,No,2021-07-01 11:14:49.327649
Fundamentals of Electrical and Computer Engineering - Lab | ECE 110L9,Laboratory Section 06L,7127,10,10,0.0,No,2021-07-01 11:14:51.764176
Fundamentals of Electrical and Computer Engineering - Lab | ECE 110L9,Laboratory Section 07L,7128,10,10,0.0,No,2021-07-01 11:14:54.121094
Introduction to Microelectronic Devices and Circuits | ECE 230L,Lecture Section 001,7088,70,70,0.0,No,2021-07-01 11:14:56.503447
Introduction to Microelectronic Devices and Circuits-Lab | ECE 230L9,Laboratory Section 01L,7083,10,10,0.0,No,2021-07-01 11:14:58.918382
Introduction to Microelectronic Devices and Circuits-Lab | ECE 230L9,Laboratory Section 02L,7084,10,10,0.0,No,2021-07-01 11:15:01.315107
Introduction to Microelectronic Devices and Circuits-Lab | ECE 230L9,Laboratory Section 03L,7085,10,10,0.0,No,2021-07-01 11:15:03.683542
Introduction to Microelectronic Devices and Circuits-Lab | ECE 230L9,Laboratory Section 04L,7086,10,10,0.0,No,2021-07-01 11:15:06.169249
Introduction to Microelectronic Devices and Circuits-Lab | ECE 230L9,Laboratory Section 05L,7087,10,10,0.0,No,2021-07-01 11:15:08.609783
Computer Architecture | ECE 250D,Lecture Section 001,7089,150,150,0.0,No,2021-07-01 11:15:10.999712
Computer Architecture | ECE 250D,Discussion Section 01D,7090,25,25,0.0,No,2021-07-01 11:15:13.375651
Computer Architecture | ECE 250D,Discussion Section 02D,7091,25,25,0.0,No,2021-07-01 11:15:15.798239
Computer Architecture | ECE 250D,Discussion Section 03D,7092,25,25,0.0,No,2021-07-01 11:15:18.382337
Computer Architecture | ECE 250D,Discussion Section 04D,7093,25,25,0.0,No,2021-07-01 11:15:20.832254
Computer Architecture | ECE 250D,Discussion Section 05D,7094,25,25,0.0,No,2021-07-01 11:15:23.199914
Computer Architecture | ECE 250D,Discussion Section 06D,7095,25,25,0.0,No,2021-07-01 11:15:25.616035
Fields and Waves: Fundamentals of Information Propagation | ECE 270DL,Lecture Section 001,7107,40,40,0.0,No,2021-07-01 11:15:28.051848
Fields and Waves: Fundamentals of Information Propagation | ECE 270DL,Lecture Section 002,7108,40,40,0.0,No,2021-07-01 11:15:30.446477
Fields and Waves: Fundamentals of Information Propagation | ECE 270DL,Discussion Section 01D,7109,40,40,0.0,No,2021-07-01 11:15:32.879973
Fields and Waves: Fundamentals of Information Propagation | ECE 270DL,Discussion Section 02D,7110,40,40,0.0,No,2021-07-01 11:15:35.362249
Fields and Waves: Fundamentals of Information Propagation (Lab) | ECE 270L9,Laboratory Section 01L,7103,16,16,0.0,No,2021-07-01 11:15:37.717285
Fields and Waves: Fundamentals of Information Propagation (Lab) | ECE 270L9,Laboratory Section 02L,7104,16,16,0.0,No,2021-07-01 11:15:40.135188
Fields and Waves: Fundamentals of Information Propagation (Lab) | ECE 270L9,Laboratory Section 03L,7105,16,16,0.0,No,2021-07-01 11:15:42.480916
Fields and Waves: Fundamentals of Information Propagation (Lab) | ECE 270L9,Laboratory Section 04L,7106,16,16,0.0,No,2021-07-01 11:15:44.909909
Introduction to Signals and Systems | ECE 280L,Lecture Section 001,7111,50,50,0.0,No,2021-07-01 11:15:47.359002
Introduction to Signals and Systems | ECE 280L,Lecture Section 002,7112,50,50,0.0,No,2021-07-01 11:15:49.901083
Signals and Systems - Lab | ECE 280L9,Laboratory Section 01L,7113,10,10,0.0,No,2021-07-01 11:15:52.421260
Signals and Systems - Lab | ECE 280L9,Laboratory Section 02L,7114,10,10,0.0,No,2021-07-01 11:15:54.885598
Signals and Systems - Lab | ECE 280L9,Laboratory Section 03L,7115,10,10,0.0,No,2021-07-01 11:15:57.326509
Signals and Systems - Lab | ECE 280L9,Laboratory Section 04L,7116,10,10,0.0,No,2021-07-01 11:15:59.686773
Signals and Systems - Lab | ECE 280L9,Laboratory Section 05L,7117,10,10,0.0,No,2021-07-01 11:16:02.069963
Signals and Systems - Lab | ECE 280L9,Laboratory Section 06L,7118,10,10,0.0,No,2021-07-01 11:16:04.447359
Signals and Systems - Lab | ECE 280L9,Laboratory Section 07L,7119,10,10,0.0,No,2021-07-01 11:16:06.942977
Signals and Systems - Lab | ECE 280L9,Laboratory Section 08L,7120,10,10,0.0,No,2021-07-01 11:16:09.367196
Signals and Systems - Lab | ECE 280L9,Laboratory Section 09L,7121,10,10,0.0,No,2021-07-01 11:16:11.868251
Fundamentals of Microelectronic Devices | ECE 330L,Lecture Section 001,7129,12,12,0.0,No,2021-07-01 11:16:14.361736
Fundamentals of Microelectronic Devices | ECE 330L,Laboratory Section 01L,7130,12,12,0.0,No,2021-07-01 11:16:16.778157
Fundamentals of Microelectronic Circuits | ECE 331L,Lecture Section 001,7049,20,20,0.0,No,2021-07-01 11:16:19.230828
Fundamentals of Microelectronic Circuits | ECE 331L,Laboratory Section 01L,7050,8,8,0.0,No,2021-07-01 11:16:21.632618
Fundamentals of Microelectronic Circuits | ECE 331L,Laboratory Section 02L,7051,8,8,0.0,No,2021-07-01 11:16:24.028131
Optics and Photonics | ECE 340L,Lecture Section 001,7484,12,12,0.0,No,2021-07-01 11:16:26.543780
Optics and Photonics | ECE 340L,Laboratory Section 01L,7485,12,12,0.0,No,2021-07-01 11:16:29.146465
Digital Systems | ECE 350L,Lecture Section 001,7037,60,60,0.0,No,2021-07-01 11:16:31.726552
Digital Systems | ECE 350L,Laboratory Section 01L,7038,10,10,0.0,No,2021-07-01 11:16:34.289370
