Class Name,Section,Class Number,Open Seats,Total Seats,Percent,Reserved Seats,Timestamp
Documenting the Middle East: Community and Oral History | AMES 106FS,SEM Section 01,8855,3,18,83.33333333333334,No,2021-07-01 17:34:46.378457
"Self, Society and Art in Modern Hinduism | AMES 111",Lecture Section 01,7604,40,40,0.0,No,2021-07-01 17:34:48.795709
"Scripture: Judaism, Christianity, and Islam | AMES 138",Lecture Section 01,7663,60,60,0.0,No,2021-07-01 17:34:51.540045
History of Chinese Medicine | AMES 142,Lecture Section 01,7009,35,35,0.0,No,2021-07-01 17:34:54.419213
Chinese Music Ensemble | AMES 145,MUS Section 01,6909,10,10,0.0,No,2021-07-01 17:34:56.785792
Indian Civilization | AMES 157S,SEM Section 01,6991,18,18,0.0,No,2021-07-01 17:34:59.170795
Ancient and Early Modern Japan | AMES 167,Lecture Section 01,6964,35,35,0.0,No,2021-07-01 17:35:01.508258
World of Korean Cinema | AMES 171,Lecture Section 01,6573,14,14,0.0,No,2021-07-01 17:35:03.899746
The Turks: From Ottoman Empire to European Union | AMES 186,Lecture Section 01,6570,18,18,0.0,No,2021-07-01 17:35:06.235448
Games and Culture: Gateway to the Study of Games | AMES 188FS,SEM Section 01,6627,0,18,100.0,No,2021-07-01 17:35:08.568948
Women and Gender in the Middle East | AMES 189,Lecture Section 01,6592,18,18,0.0,No,2021-07-01 17:35:10.895710
Special Topics in Asian & Middle Eastern Studies | AMES 190S,SEM Section 01,6613,18,18,0.0,No,2021-07-01 17:35:13.249407
Special Topics in Asian & Middle Eastern Studies | AMES 190S,SEM Section 02,6614,18,18,0.0,No,2021-07-01 17:35:15.594970
Special Topics in Asian & Middle Eastern Studies | AMES 190S,SEM Section 03,6903,18,18,0.0,No,2021-07-01 17:35:17.963139
Special Topics in Asian & Middle Eastern Studies | AMES 190S,SEM Section 04,10177,18,18,0.0,No,2021-07-01 17:35:20.359326
Indian Literature of Marginalized Society | AMES 191,Lecture Section 01,6626,16,16,0.0,No,2021-07-01 17:35:22.745340
Gateway Seminar: Rethinking Asia and the Middle East | AMES 195S,SEM Section 01,6615,18,18,0.0,No,2021-07-01 17:35:25.316998
Clash of Civilizations: In the Heart of Europe | AMES 206FS,SEM Section 01,6620,0,18,100.0,No,2021-07-01 17:35:27.814970
Muslim Ethics and Islamic Law: Issues and Debates | AMES 206S,SEM Section 01,7653,18,18,0.0,No,2021-07-01 17:35:30.272842
"Silk Roads and China, Ancient and Medieval Transformations | AMES 207",Lecture Section 01,7002,30,30,0.0,No,2021-07-01 17:35:32.654872
Elements of Linguistic Structure | AMES 219,Lecture Section 01,4380,20,20,0.0,No,2021-07-01 17:35:35.027966
Indian Cinema & Social Change | AMES 222,Lecture Section 01,7677,40,40,0.0,No,2021-07-01 17:35:37.383585
Jerusalem | AMES 232S,SEM Section 01,9227,15,15,0.0,No,2021-07-01 17:35:39.731967
Cross-Cultural Encounters | AMES 235S,SEM Section 01,7671,18,18,0.0,No,2021-07-01 17:35:42.113336
Four Funerals and a Wedding: Introduction to Chinese Religious Life | AMES 257,Lecture Section 01,7666,45,45,0.0,No,2021-07-01 17:35:44.489800
The Tokyo Idea: Visualizing a Global City | AMES 258,Lecture Section 01,9219,12,12,0.0,No,2021-07-01 17:35:46.814220
Voices in Marketing: Advertising in Chinese | AMES 277T,TUT Section 01,4423,8,8,0.0,No,2021-07-01 17:35:49.176222
Bilingualism | AMES 308S,SEM Section 01,6566,18,18,0.0,No,2021-07-01 17:35:51.614764
Asian Religion and Knowledge of the Other | AMES 312S,SEM Section 01,9813,18,18,0.0,No,2021-07-01 17:35:54.278955
Modern Buddhism in Asia and America | AMES 323S,SEM Section 01,9482,18,18,0.0,No,2021-07-01 17:35:56.730013
Chinatowns: A Cultural History | AMES 335,Lecture Section 01,6586,21,21,0.0,No,2021-07-01 17:35:59.214602
Chinatowns: A Cultural History | AMES 335,Lecture Section 02,6587,21,21,0.0,No,2021-07-01 17:36:01.581028
Global Apple: Life and Death and the Digital Revolution | AMES 360S,SEM Section 01,4182,18,18,0.0,No,2021-07-01 17:36:03.969991
Special Topics | AMES 390S,SEM Section 01,6596,18,18,0.0,No,2021-07-01 17:36:06.328111
Independent Study | AMES 391,IND Section 01,2059,4,4,0.0,No,2021-07-01 17:36:08.745382
Independent Study | AMES 391,IND Section 02,2060,4,4,0.0,No,2021-07-01 17:36:11.099078
