Section,Class Number,Open Seats,Total Seats,Reserved Seats,Percent,Timestamp
SEM Section 01,8693,15,15,No,0.0,2021-07-10 11:41:44.489457
Lecture Section 01,4166,53,60,No,11.666666666666666,2021-07-10 11:41:44.489477
Lecture Section 01,5298,14,20,No,30.0,2021-07-10 11:41:44.489486
Lecture Section 01,7328,52,60,No,13.333333333333334,2021-07-10 11:41:44.489494
Lecture Section 01,6648,41,50,No,18.0,2021-07-10 11:41:44.489502
SEM Section 01,6622,1,18,No,94.44444444444444,2021-07-10 11:41:44.489510
SEM Section 01,4200,5,18,No,72.22222222222221,2021-07-10 11:41:44.489525
Lecture Section 01,6960,35,35,No,0.0,2021-07-10 11:41:44.489532
SEM Section 01,4384,3,18,No,83.33333333333334,2021-07-10 11:41:44.489540
SEM Section 01,7285,0,18,No,100.0,2021-07-10 11:41:44.489549
SEM Section 01,6994,15,18,No,16.666666666666664,2021-07-10 11:41:44.489557
SEM Section 01,6631,0,18,No,100.0,2021-07-10 11:41:44.489565
SEM Section 01,7018,12,15,No,20.0,2021-07-10 11:41:44.489572
SEM Section 03,10176,18,18,No,0.0,2021-07-10 11:41:44.489580
Lecture Section 01,8684,46,49,No,6.122448979591836,2021-07-10 11:41:44.489588
SEM Section 01,4949,11,18,No,38.88888888888889,2021-07-10 11:41:44.489595
SEM Section 01,6460,14,18,No,22.22222222222222,2021-07-10 11:41:44.489603
Lecture Section 01,5304,14,18,No,22.22222222222222,2021-07-10 11:41:44.489610
SEM Section 01,7386,8,18,No,55.55555555555556,2021-07-10 11:41:44.489618
Lecture Section 01,9171,15,18,No,16.666666666666664,2021-07-10 11:41:44.489626
Lecture Section 01,8948,15,18,No,16.666666666666664,2021-07-10 11:41:44.489633
Lecture Section 001,9015,15,30,No,50.0,2021-07-10 11:41:44.489641
Discussion Section 01D,9016,0,15,No,100.0,2021-07-10 11:41:44.489649
Lecture Section 01,7024,16,50,No,68.0,2021-07-10 11:41:44.489656
SEM Section 01,7390,12,18,No,33.33333333333333,2021-07-10 11:41:44.489663
SEM Section 01,6389,13,18,No,27.77777777777778,2021-07-10 11:41:44.489670
SEM Section 01,4191,5,18,No,72.22222222222221,2021-07-10 11:41:44.489678
Lecture Section 01,6385,0,35,No,100.0,2021-07-10 11:41:44.489685
Lecture Section 01,4465,0,15,No,100.0,2021-07-10 11:41:44.489692
Lecture Section 01,6427,0,35,No,100.0,2021-07-10 11:41:44.489700
Lecture Section 01,6956,28,40,No,30.0,2021-07-10 11:41:44.489707
SEM Section 01,6876,15,18,No,16.666666666666664,2021-07-10 11:41:44.489714
Lecture Section 01,5838,14,30,No,53.333333333333336,2021-07-10 11:41:44.489723
SEM Section 01,7672,16,18,No,11.11111111111111,2021-07-10 11:41:44.489730
Lecture Section 01,6103,0,30,No,100.0,2021-07-10 11:41:44.489738
Lecture Section 01,7321,41,50,No,18.0,2021-07-10 11:41:44.489745
SEM Section 01,5729,8,15,No,46.666666666666664,2021-07-10 11:41:44.489752
SEM Section 01,8697,0,16,No,100.0,2021-07-10 11:41:44.489759
Lecture Section 01,6590,0,21,No,100.0,2021-07-10 11:41:44.489767
Lecture Section 02,6591,0,21,No,100.0,2021-07-10 11:41:44.489774
SEM Section 01,6380,14,18,No,22.22222222222222,2021-07-10 11:41:44.489781
Lecture Section 01,6035,9,40,No,77.5,2021-07-10 11:41:44.489788
SEM Section 01,4184,0,18,No,100.0,2021-07-10 11:41:44.489796
SEM Section 01,6374,17,18,No,5.555555555555555,2021-07-10 11:41:44.489803
IND Section 01,8690,1,1,No,0.0,2021-07-10 11:41:44.489811
IND Section 02,8691,1,1,No,0.0,2021-07-10 11:41:44.489818
IND Section 01,8692,1,1,No,0.0,2021-07-10 11:41:44.489825
Lecture Section 01,7263,21,25,No,16.0,2021-07-10 11:41:44.489833
Lecture Section 01,5815,19,35,No,45.714285714285715,2021-07-10 11:41:44.489840
SEM Section 01,4196,11,18,No,38.88888888888889,2021-07-10 11:41:44.489847
SEM Section 01,8700,5,15,No,66.66666666666666,2021-07-10 11:41:44.489855
SEM Section 01,6601,12,18,No,33.33333333333333,2021-07-10 11:41:44.489862
Lecture Section 01,4177,13,30,No,56.666666666666664,2021-07-10 11:41:44.489869
Lecture Section 01,6008,11,15,No,26.666666666666668,2021-07-10 11:41:44.489876
SEM Section 01,8695,8,12,No,33.33333333333333,2021-07-10 11:41:44.489883
SEM Section 02,8696,9,15,No,40.0,2021-07-10 11:41:44.489890
SEM Section 01,8694,4,16,No,75.0,2021-07-10 11:41:44.489898
SEM Section 01,8693,15,15,No,0.0,2021-07-10 11:49:35.647695
Lecture Section 01,4166,53,60,No,11.666666666666666,2021-07-10 11:49:35.647717
Lecture Section 01,5298,14,20,No,30.0,2021-07-10 11:49:35.647726
Lecture Section 01,7328,52,60,No,13.333333333333334,2021-07-10 11:49:35.647734
Lecture Section 01,6648,41,50,No,18.0,2021-07-10 11:49:35.647741
SEM Section 01,6622,1,18,No,94.44444444444444,2021-07-10 11:49:35.647750
SEM Section 01,4200,5,18,No,72.22222222222221,2021-07-10 11:49:35.647758
Lecture Section 01,6960,35,35,No,0.0,2021-07-10 11:49:35.647766
SEM Section 01,4384,3,18,No,83.33333333333334,2021-07-10 11:49:35.647774
SEM Section 01,7285,0,18,No,100.0,2021-07-10 11:49:35.647783
SEM Section 01,6994,15,18,No,16.666666666666664,2021-07-10 11:49:35.647791
SEM Section 01,6631,0,18,No,100.0,2021-07-10 11:49:35.647800
SEM Section 01,7018,12,15,No,20.0,2021-07-10 11:49:35.647807
SEM Section 03,10176,18,18,No,0.0,2021-07-10 11:49:35.647816
Lecture Section 01,8684,46,49,No,6.122448979591836,2021-07-10 11:49:35.647823
SEM Section 01,4949,11,18,No,38.88888888888889,2021-07-10 11:49:35.647831
SEM Section 01,6460,14,18,No,22.22222222222222,2021-07-10 11:49:35.647839
Lecture Section 01,5304,14,18,No,22.22222222222222,2021-07-10 11:49:35.647846
SEM Section 01,7386,8,18,No,55.55555555555556,2021-07-10 11:49:35.647854
Lecture Section 01,9171,15,18,No,16.666666666666664,2021-07-10 11:49:35.647863
Lecture Section 01,8948,15,18,No,16.666666666666664,2021-07-10 11:49:35.647871
Lecture Section 001,9015,15,30,No,50.0,2021-07-10 11:49:35.647879
Discussion Section 01D,9016,0,15,No,100.0,2021-07-10 11:49:35.647888
Lecture Section 01,7024,16,50,No,68.0,2021-07-10 11:49:35.647896
SEM Section 01,7390,12,18,No,33.33333333333333,2021-07-10 11:49:35.647906
SEM Section 01,6389,13,18,No,27.77777777777778,2021-07-10 11:49:35.647914
SEM Section 01,4191,5,18,No,72.22222222222221,2021-07-10 11:49:35.647922
Lecture Section 01,6385,0,35,No,100.0,2021-07-10 11:49:35.647932
Lecture Section 01,4465,0,15,No,100.0,2021-07-10 11:49:35.647941
Lecture Section 01,6427,0,35,No,100.0,2021-07-10 11:49:35.647950
Lecture Section 01,6956,28,40,No,30.0,2021-07-10 11:49:35.647958
SEM Section 01,6876,15,18,No,16.666666666666664,2021-07-10 11:49:35.647967
Lecture Section 01,5838,14,30,No,53.333333333333336,2021-07-10 11:49:35.647976
SEM Section 01,7672,16,18,No,11.11111111111111,2021-07-10 11:49:35.647985
Lecture Section 01,6103,0,30,No,100.0,2021-07-10 11:49:35.647994
Lecture Section 01,7321,41,50,No,18.0,2021-07-10 11:49:35.648001
SEM Section 01,5729,8,15,No,46.666666666666664,2021-07-10 11:49:35.648009
SEM Section 01,8697,0,16,No,100.0,2021-07-10 11:49:35.648017
Lecture Section 01,6590,0,21,No,100.0,2021-07-10 11:49:35.648025
Lecture Section 02,6591,0,21,No,100.0,2021-07-10 11:49:35.648033
SEM Section 01,6380,14,18,No,22.22222222222222,2021-07-10 11:49:35.648041
Lecture Section 01,6035,9,40,No,77.5,2021-07-10 11:49:35.648050
SEM Section 01,4184,0,18,No,100.0,2021-07-10 11:49:35.648058
SEM Section 01,6374,17,18,No,5.555555555555555,2021-07-10 11:49:35.648066
IND Section 01,8690,1,1,No,0.0,2021-07-10 11:49:35.648075
IND Section 02,8691,1,1,No,0.0,2021-07-10 11:49:35.648082
IND Section 01,8692,1,1,No,0.0,2021-07-10 11:49:35.648089
Lecture Section 01,7263,21,25,No,16.0,2021-07-10 11:49:35.648097
Lecture Section 01,5815,19,35,No,45.714285714285715,2021-07-10 11:49:35.648105
SEM Section 01,4196,11,18,No,38.88888888888889,2021-07-10 11:49:35.648113
SEM Section 01,8700,5,15,No,66.66666666666666,2021-07-10 11:49:35.648122
SEM Section 01,6601,12,18,No,33.33333333333333,2021-07-10 11:49:35.648130
Lecture Section 01,4177,13,30,No,56.666666666666664,2021-07-10 11:49:35.648138
Lecture Section 01,6008,11,15,No,26.666666666666668,2021-07-10 11:49:35.648146
SEM Section 01,8695,8,12,No,33.33333333333333,2021-07-10 11:49:35.648154
SEM Section 02,8696,9,15,No,40.0,2021-07-10 11:49:35.648162
SEM Section 01,8694,4,16,No,75.0,2021-07-10 11:49:35.648170
