Section,Class Number,Open Seats,Total Seats,Reserved Seats,Percent,Timestamp
SEM Section 01,4162,16,18,No,11.11111111111111,2021-07-10 11:39:44.040554
SEM Section 02,4163,18,18,No,0.0,2021-07-10 11:39:44.040577
Lecture Section 01,4165,53,60,No,11.666666666666666,2021-07-10 11:39:44.040586
SEM Section 01,4198,5,18,No,72.22222222222221,2021-07-10 11:39:44.040595
Lecture Section 01,7325,52,60,No,13.333333333333334,2021-07-10 11:39:44.040603
SEM Section 01,6633,0,12,No,100.0,2021-07-10 11:39:44.040612
Lecture Section 01,10529,0,18,No,100.0,2021-07-10 11:39:44.040621
SEM Section 01,4202,0,16,No,100.0,2021-07-10 11:39:44.040628
Lecture Section 01,6836,9,20,No,55.00000000000001,2021-07-10 11:39:44.040637
SEM Section 01,7395,18,18,No,0.0,2021-07-10 11:39:44.040645
Lecture Section 01,6593,11,18,No,38.88888888888889,2021-07-10 11:39:44.040654
SEM Section 01,6899,16,18,No,11.11111111111111,2021-07-10 11:39:44.040662
Lecture Section 01,8685,46,49,No,6.122448979591836,2021-07-10 11:39:44.040669
SEM Section 01,8125,0,18,No,100.0,2021-07-10 11:39:44.040677
Lecture Section 01,4369,6,30,No,80.0,2021-07-10 11:39:44.040685
Lecture Section 02,4370,22,30,No,26.666666666666668,2021-07-10 11:39:44.040693
SEM Section 01,4178,6,18,No,66.66666666666666,2021-07-10 11:39:44.040703
Lecture Section 01,7262,21,25,No,16.0,2021-07-10 11:39:44.040711
SEM Section 01,6990,13,18,No,27.77777777777778,2021-07-10 11:39:44.040720
SEM Section 01,8904,6,16,No,62.5,2021-07-10 11:39:44.040727
SEM Section 01,4192,2,18,No,88.88888888888889,2021-07-10 11:39:44.040735
SEM Section 01,4189,5,18,No,72.22222222222221,2021-07-10 11:39:44.040743
SEM Section 01,4193,2,18,No,88.88888888888889,2021-07-10 11:39:44.040750
Lecture Section 01,6577,0,14,No,100.0,2021-07-10 11:39:44.040760
Lecture Section 001,7346,25,100,No,75.0,2021-07-10 11:39:44.040769
Discussion Section 01D,7347,0,19,No,100.0,2021-07-10 11:39:44.040778
Discussion Section 02D,7348,0,18,No,100.0,2021-07-10 11:39:44.040786
Discussion Section 03D,7349,0,19,No,100.0,2021-07-10 11:39:44.040794
Discussion Section 04D,7350,0,19,No,100.0,2021-07-10 11:39:44.040804
SEM Section 01,6667,5,13,No,61.53846153846154,2021-07-10 11:39:44.040813
Lecture Section 01,4203,0,30,No,100.0,2021-07-10 11:39:44.040822
SEM Section 01,4167,18,18,No,0.0,2021-07-10 11:39:44.040830
SEM Section 03,7564,15,18,No,16.666666666666664,2021-07-10 11:39:44.040838
SEM Section 04,6812,15,18,No,16.666666666666664,2021-07-10 11:39:44.040847
IND Section 01,1230,10,10,No,0.0,2021-07-10 11:39:44.040857
IND Section 02,1231,10,10,No,0.0,2021-07-10 11:39:44.040888
IND Section 03,1232,10,10,No,0.0,2021-07-10 11:39:44.040903
IND Section 04,1233,10,10,No,0.0,2021-07-10 11:39:44.040914
IND Section 05,1234,10,10,No,0.0,2021-07-10 11:39:44.040927
IND Section 06,1235,10,10,No,0.0,2021-07-10 11:39:44.040939
IND Section 10,1237,10,10,No,0.0,2021-07-10 11:39:44.040952
IND Section 11,1238,10,10,No,0.0,2021-07-10 11:39:44.040965
IND Section 12,1239,10,10,No,0.0,2021-07-10 11:39:44.040977
IND Section 13,1240,10,10,No,0.0,2021-07-10 11:39:44.040986
IND Section 15,1241,10,10,No,0.0,2021-07-10 11:39:44.040995
IND Section 16,1242,10,10,No,0.0,2021-07-10 11:39:44.041002
IND Section 17,1243,10,10,No,0.0,2021-07-10 11:39:44.041010
IND Section 18,1244,10,10,No,0.0,2021-07-10 11:39:44.041017
IND Section 21,1246,10,10,No,0.0,2021-07-10 11:39:44.041024
IND Section 98,1247,10,10,No,0.0,2021-07-10 11:39:44.041032
IND Section 01,1268,10,10,No,0.0,2021-07-10 11:39:44.041040
IND Section 02,1269,10,10,No,0.0,2021-07-10 11:39:44.041048
IND Section 03,1270,10,10,No,0.0,2021-07-10 11:39:44.041056
IND Section 04,1271,10,10,No,0.0,2021-07-10 11:39:44.041067
IND Section 05,1272,10,10,No,0.0,2021-07-10 11:39:44.041079
IND Section 06,1273,10,10,No,0.0,2021-07-10 11:39:44.041086
IND Section 10,1275,10,10,No,0.0,2021-07-10 11:39:44.041095
IND Section 11,1276,10,10,No,0.0,2021-07-10 11:39:44.041102
IND Section 12,1277,10,10,No,0.0,2021-07-10 11:39:44.041110
IND Section 13,1278,10,10,No,0.0,2021-07-10 11:39:44.041117
IND Section 14,1279,10,10,No,0.0,2021-07-10 11:39:44.041125
IND Section 15,1280,10,10,No,0.0,2021-07-10 11:39:44.041134
IND Section 16,1281,10,10,No,0.0,2021-07-10 11:39:44.041142
IND Section 17,1282,10,10,No,0.0,2021-07-10 11:39:44.041151
IND Section 18,1283,10,10,No,0.0,2021-07-10 11:39:44.041158
IND Section 21,1285,10,10,No,0.0,2021-07-10 11:39:44.041166
IND Section 98,1286,10,10,No,0.0,2021-07-10 11:39:44.041174
Lecture Section 01,4173,23,30,No,23.333333333333332,2021-07-10 11:39:44.041183
Lecture Section 01,5704,0,15,No,100.0,2021-07-10 11:39:44.041194
Lecture Section 01,7319,41,50,No,18.0,2021-07-10 11:39:44.041207
Lecture Section 01,5843,14,40,No,65.0,2021-07-10 11:39:44.041219
Lecture Section 01,7369,4,20,No,80.0,2021-07-10 11:39:44.041232
SEM Section 01,4179,0,18,No,100.0,2021-07-10 11:39:44.041245
SEM Section 01,5745,15,15,No,0.0,2021-07-10 11:39:44.041258
SEM Section 01,4195,11,18,No,38.88888888888889,2021-07-10 11:39:44.041272
SEM Section 01,7366,0,15,No,100.0,2021-07-10 11:39:44.041287
Lecture Section 01,4175,13,30,No,56.666666666666664,2021-07-10 11:39:44.041300
SEM Section 01,5727,18,18,No,0.0,2021-07-10 11:39:44.041312
SEM Section 01,4168,8,10,No,20.0,2021-07-10 11:39:44.041324
SEM Section 01,4162,16,18,No,11.11111111111111,2021-07-10 11:47:30.338917
SEM Section 02,4163,18,18,No,0.0,2021-07-10 11:47:30.338938
Lecture Section 01,4165,53,60,No,11.666666666666666,2021-07-10 11:47:30.338946
SEM Section 01,4198,5,18,No,72.22222222222221,2021-07-10 11:47:30.338955
Lecture Section 01,7325,52,60,No,13.333333333333334,2021-07-10 11:47:30.338963
SEM Section 01,6633,0,12,No,100.0,2021-07-10 11:47:30.338972
Lecture Section 01,10529,0,18,No,100.0,2021-07-10 11:47:30.338981
SEM Section 01,4202,0,16,No,100.0,2021-07-10 11:47:30.338989
Lecture Section 01,6836,9,20,No,55.00000000000001,2021-07-10 11:47:30.338997
SEM Section 01,7395,18,18,No,0.0,2021-07-10 11:47:30.339004
Lecture Section 01,6593,11,18,No,38.88888888888889,2021-07-10 11:47:30.339012
SEM Section 01,6899,16,18,No,11.11111111111111,2021-07-10 11:47:30.339019
Lecture Section 01,8685,46,49,No,6.122448979591836,2021-07-10 11:47:30.339027
SEM Section 01,8125,0,18,No,100.0,2021-07-10 11:47:30.339035
Lecture Section 01,4369,6,30,No,80.0,2021-07-10 11:47:30.339042
Lecture Section 02,4370,22,30,No,26.666666666666668,2021-07-10 11:47:30.339049
SEM Section 01,4178,6,18,No,66.66666666666666,2021-07-10 11:47:30.339056
Lecture Section 01,7262,21,25,No,16.0,2021-07-10 11:47:30.339064
SEM Section 01,6990,13,18,No,27.77777777777778,2021-07-10 11:47:30.339071
SEM Section 01,8904,6,16,No,62.5,2021-07-10 11:47:30.339079
SEM Section 01,4192,2,18,No,88.88888888888889,2021-07-10 11:47:30.339086
SEM Section 01,4189,5,18,No,72.22222222222221,2021-07-10 11:47:30.339094
SEM Section 01,4193,2,18,No,88.88888888888889,2021-07-10 11:47:30.339101
Lecture Section 01,6577,0,14,No,100.0,2021-07-10 11:47:30.339110
Lecture Section 001,7346,25,100,No,75.0,2021-07-10 11:47:30.339118
Discussion Section 01D,7347,0,19,No,100.0,2021-07-10 11:47:30.339126
Discussion Section 02D,7348,0,18,No,100.0,2021-07-10 11:47:30.339133
Discussion Section 03D,7349,0,19,No,100.0,2021-07-10 11:47:30.339141
Discussion Section 04D,7350,0,19,No,100.0,2021-07-10 11:47:30.339148
SEM Section 01,6667,5,13,No,61.53846153846154,2021-07-10 11:47:30.339156
Lecture Section 01,4203,0,30,No,100.0,2021-07-10 11:47:30.339163
SEM Section 01,4167,18,18,No,0.0,2021-07-10 11:47:30.339171
SEM Section 03,7564,15,18,No,16.666666666666664,2021-07-10 11:47:30.339178
SEM Section 04,6812,15,18,No,16.666666666666664,2021-07-10 11:47:30.339185
IND Section 01,1230,10,10,No,0.0,2021-07-10 11:47:30.339192
