Section,Class Number,Open Seats,Total Seats,Reserved Seats,Percent,Timestamp
Lecture Section 001,5530,41,60,No,31.666666666666664,2021-07-10 11:43:54.978618
Laboratory Section 01L,5531,8,15,No,46.666666666666664,2021-07-10 11:43:54.978647
Laboratory Section 02L,5532,6,15,No,60.0,2021-07-10 11:43:54.978661
Laboratory Section 03L,5533,15,15,No,0.0,2021-07-10 11:43:54.978673
Laboratory Section 04L,5534,12,15,No,20.0,2021-07-10 11:43:54.978684
Lecture Section 001,5539,12,30,No,60.0,2021-07-10 11:43:54.978694
REC Section 01R,5540,12,30,No,60.0,2021-07-10 11:43:54.978702
Lecture Section 001,5483,33,60,No,45.0,2021-07-10 11:43:54.978710
Laboratory Section 01L,5484,33,60,No,45.0,2021-07-10 11:43:54.978718
Lecture Section 001,5495,24,30,No,20.0,2021-07-10 11:43:54.978725
Laboratory Section 01L,5496,24,30,No,20.0,2021-07-10 11:43:54.978733
Lecture Section 001,5485,22,60,No,63.33333333333333,2021-07-10 11:43:54.978741
Laboratory Section 01L,5486,2,15,No,86.66666666666667,2021-07-10 11:43:54.978750
Laboratory Section 02L,5487,11,15,No,26.666666666666668,2021-07-10 11:43:54.978758
Laboratory Section 03L,5488,1,15,No,93.33333333333333,2021-07-10 11:43:54.978765
Laboratory Section 04L,5489,8,15,No,46.666666666666664,2021-07-10 11:43:54.978773
Lecture Section 001,5497,14,90,No,84.44444444444444,2021-07-10 11:43:54.978780
Laboratory Section 01L,5498,14,90,No,84.44444444444444,2021-07-10 11:43:54.978788
Lecture Section 01,7144,13,45,No,71.11111111111111,2021-07-10 11:43:54.978795
Lecture Section 001,5499,16,90,No,82.22222222222221,2021-07-10 11:43:54.978802
Laboratory Section 01L,5500,0,18,No,100.0,2021-07-10 11:43:54.978810
Laboratory Section 02L,5501,0,18,No,100.0,2021-07-10 11:43:54.978818
Laboratory Section 03L,5502,0,18,No,100.0,2021-07-10 11:43:54.978825
Laboratory Section 04L,5503,1,18,No,94.44444444444444,2021-07-10 11:43:54.978833
Laboratory Section 05L,5504,16,18,No,11.11111111111111,2021-07-10 11:43:54.978840
Lecture Section 01,5538,22,30,No,26.666666666666668,2021-07-10 11:43:54.978847
Lecture Section 01,5542,4,20,No,80.0,2021-07-10 11:43:54.978855
Lecture Section 01,5505,9,15,No,40.0,2021-07-10 11:43:54.978862
Lecture Section 02,5506,8,15,No,46.666666666666664,2021-07-10 11:43:54.978869
Lecture Section 04,5508,12,15,No,20.0,2021-07-10 11:43:54.978877
Lecture Section 06,5509,10,15,No,33.33333333333333,2021-07-10 11:43:54.978884
Lecture Section 07,5510,10,16,No,37.5,2021-07-10 11:43:54.978891
Lecture Section 08,5511,0,20,No,100.0,2021-07-10 11:43:54.978899
Lecture Section 001,5530,41,60,No,31.666666666666664,2021-07-10 11:52:24.651548
Laboratory Section 01L,5531,8,15,No,46.666666666666664,2021-07-10 11:52:24.651572
Laboratory Section 02L,5532,6,15,No,60.0,2021-07-10 11:52:24.651582
Laboratory Section 03L,5533,15,15,No,0.0,2021-07-10 11:52:24.651590
Laboratory Section 04L,5534,12,15,No,20.0,2021-07-10 11:52:24.651598
Lecture Section 001,5539,12,30,No,60.0,2021-07-10 11:52:24.651606
REC Section 01R,5540,12,30,No,60.0,2021-07-10 11:52:24.651615
Lecture Section 001,5483,33,60,No,45.0,2021-07-10 11:52:24.651622
Laboratory Section 01L,5484,33,60,No,45.0,2021-07-10 11:52:24.651630
Lecture Section 001,5495,24,30,No,20.0,2021-07-10 11:52:24.651638
Laboratory Section 01L,5496,24,30,No,20.0,2021-07-10 11:52:24.651647
Lecture Section 001,5485,22,60,No,63.33333333333333,2021-07-10 11:52:24.651656
Laboratory Section 01L,5486,2,15,No,86.66666666666667,2021-07-10 11:52:24.651664
Laboratory Section 02L,5487,11,15,No,26.666666666666668,2021-07-10 11:52:24.651672
Laboratory Section 03L,5488,1,15,No,93.33333333333333,2021-07-10 11:52:24.651680
Laboratory Section 04L,5489,8,15,No,46.666666666666664,2021-07-10 11:52:24.651687
Lecture Section 001,5497,14,90,No,84.44444444444444,2021-07-10 11:52:24.651696
Laboratory Section 01L,5498,14,90,No,84.44444444444444,2021-07-10 11:52:24.651703
Lecture Section 01,7144,13,45,No,71.11111111111111,2021-07-10 11:52:24.651712
Lecture Section 001,5499,16,90,No,82.22222222222221,2021-07-10 11:52:24.651720
Laboratory Section 01L,5500,0,18,No,100.0,2021-07-10 11:52:24.651730
Laboratory Section 02L,5501,0,18,No,100.0,2021-07-10 11:52:24.651738
Laboratory Section 03L,5502,0,18,No,100.0,2021-07-10 11:52:24.651746
Laboratory Section 04L,5503,1,18,No,94.44444444444444,2021-07-10 11:52:24.651754
Laboratory Section 05L,5504,16,18,No,11.11111111111111,2021-07-10 11:52:24.651763
Lecture Section 01,5538,22,30,No,26.666666666666668,2021-07-10 11:52:24.651771
Lecture Section 01,5542,4,20,No,80.0,2021-07-10 11:52:24.651779
Lecture Section 01,5505,9,15,No,40.0,2021-07-10 11:52:24.651787
Lecture Section 02,5506,8,15,No,46.666666666666664,2021-07-10 11:52:24.651794
Lecture Section 04,5508,12,15,No,20.0,2021-07-10 11:52:24.651802
Lecture Section 06,5509,10,15,No,33.33333333333333,2021-07-10 11:52:24.651810
Lecture Section 07,5510,10,16,No,37.5,2021-07-10 11:52:24.651818
Lecture Section 08,5511,0,20,No,100.0,2021-07-10 11:52:24.651826
Lecture Section 001,5530,41,60,No,31.666666666666664,2021-07-10 12:00:09.312122
Laboratory Section 01L,5531,8,15,No,46.666666666666664,2021-07-10 12:00:09.312143
Laboratory Section 02L,5532,6,15,No,60.0,2021-07-10 12:00:09.312152
Laboratory Section 03L,5533,15,15,No,0.0,2021-07-10 12:00:09.312160
Laboratory Section 04L,5534,12,15,No,20.0,2021-07-10 12:00:09.312167
Lecture Section 001,5539,12,30,No,60.0,2021-07-10 12:00:09.312175
REC Section 01R,5540,12,30,No,60.0,2021-07-10 12:00:09.312182
Lecture Section 001,5483,33,60,No,45.0,2021-07-10 12:00:09.312190
Laboratory Section 01L,5484,33,60,No,45.0,2021-07-10 12:00:09.312197
Lecture Section 001,5495,24,30,No,20.0,2021-07-10 12:00:09.312205
Laboratory Section 01L,5496,24,30,No,20.0,2021-07-10 12:00:09.312213
Lecture Section 001,5485,22,60,No,63.33333333333333,2021-07-10 12:00:09.312221
Laboratory Section 01L,5486,2,15,No,86.66666666666667,2021-07-10 12:00:09.312229
Laboratory Section 02L,5487,11,15,No,26.666666666666668,2021-07-10 12:00:09.312236
Laboratory Section 03L,5488,1,15,No,93.33333333333333,2021-07-10 12:00:09.312244
Laboratory Section 04L,5489,8,15,No,46.666666666666664,2021-07-10 12:00:09.312251
Lecture Section 001,5497,14,90,No,84.44444444444444,2021-07-10 12:00:09.312258
Laboratory Section 01L,5498,14,90,No,84.44444444444444,2021-07-10 12:00:09.312266
Lecture Section 01,7144,13,45,No,71.11111111111111,2021-07-10 12:00:09.312273
Lecture Section 001,5499,16,90,No,82.22222222222221,2021-07-10 12:00:09.312280
Laboratory Section 01L,5500,0,18,No,100.0,2021-07-10 12:00:09.312288
Laboratory Section 02L,5501,0,18,No,100.0,2021-07-10 12:00:09.312296
Laboratory Section 03L,5502,0,18,No,100.0,2021-07-10 12:00:09.312304
Laboratory Section 04L,5503,1,18,No,94.44444444444444,2021-07-10 12:00:09.312311
Laboratory Section 05L,5504,16,18,No,11.11111111111111,2021-07-10 12:00:09.312319
Lecture Section 01,5538,22,30,No,26.666666666666668,2021-07-10 12:00:09.312327
Lecture Section 01,5542,4,20,No,80.0,2021-07-10 12:00:09.312334
Lecture Section 01,5505,9,15,No,40.0,2021-07-10 12:00:09.312342
Lecture Section 02,5506,8,15,No,46.666666666666664,2021-07-10 12:00:09.312349
Lecture Section 04,5508,12,15,No,20.0,2021-07-10 12:00:09.312356
Lecture Section 06,5509,10,15,No,33.33333333333333,2021-07-10 12:00:09.312362
Lecture Section 07,5510,10,16,No,37.5,2021-07-10 12:00:09.312370
Lecture Section 08,5511,0,20,No,100.0,2021-07-10 12:00:09.312377
