Section,Class Number,Open Seats,Total Seats,Reserved Seats,Percent,Timestamp
Lecture Section 001,5278,37,45,No,17.77777777777778,2021-07-10 11:41:11.177098
Discussion Section 01D,9714,37,45,No,17.77777777777778,2021-07-10 11:41:11.177119
Lecture Section 01,5169,24,40,No,40.0,2021-07-10 11:41:11.177128
Lecture Section 01,5275,0,18,No,100.0,2021-07-10 11:41:11.177138
Lecture Section 001,5223,195,225,No,13.333333333333334,2021-07-10 11:41:11.177147
Laboratory Section 01L,5224,13,24,No,45.83333333333333,2021-07-10 11:41:11.177155
Laboratory Section 02L,5225,22,26,No,15.384615384615385,2021-07-10 11:41:11.177163
Laboratory Section 03L,5226,17,24,No,29.166666666666668,2021-07-10 11:41:11.177171
Laboratory Section 04L,5227,22,24,No,8.333333333333332,2021-07-10 11:41:11.177179
Laboratory Section 05L,5228,22,26,No,15.384615384615385,2021-07-10 11:41:11.177187
Laboratory Section 06L,5229,26,26,No,0.0,2021-07-10 11:41:11.177195
Laboratory Section 07L,5230,24,24,No,0.0,2021-07-10 11:41:11.177203
Laboratory Section 08L,5231,22,24,No,8.333333333333332,2021-07-10 11:41:11.177211
Laboratory Section 09L,5232,26,26,No,0.0,2021-07-10 11:41:11.177219
Lecture Section 01,7420,35,40,No,12.5,2021-07-10 11:41:11.177227
SEM Section 01,4966,6,18,No,66.66666666666666,2021-07-10 11:41:11.177235
Lecture Section 01,5272,33,40,No,17.5,2021-07-10 11:41:11.177244
Lecture Section 001,5170,301,325,No,7.384615384615385,2021-07-10 11:41:11.177252
Lecture Section 002,5171,216,225,No,4.0,2021-07-10 11:41:11.177261
Discussion Section 01D,5172,19,25,No,24.0,2021-07-10 11:41:11.177269
Discussion Section 02D,5173,20,26,No,23.076923076923077,2021-07-10 11:41:11.177277
Discussion Section 03D,5174,26,26,No,0.0,2021-07-10 11:41:11.177285
Discussion Section 04D,5175,25,26,No,3.8461538461538463,2021-07-10 11:41:11.177292
Discussion Section 05D,5176,22,24,No,8.333333333333332,2021-07-10 11:41:11.177300
Discussion Section 06D,5177,24,26,No,7.6923076923076925,2021-07-10 11:41:11.177308
Discussion Section 07D,5178,23,24,No,4.166666666666666,2021-07-10 11:41:11.177316
Discussion Section 08D,5179,25,26,No,3.8461538461538463,2021-07-10 11:41:11.177324
Discussion Section 09D,5180,26,26,No,0.0,2021-07-10 11:41:11.177332
Discussion Section 10D,5181,24,26,No,7.6923076923076925,2021-07-10 11:41:11.177340
Discussion Section 11D,5182,22,26,No,15.384615384615385,2021-07-10 11:41:11.177348
Discussion Section 12D,5183,21,26,No,19.230769230769234,2021-07-10 11:41:11.177356
Discussion Section 13D,5184,26,26,No,0.0,2021-07-10 11:41:11.177363
Discussion Section 14D,5185,26,26,No,0.0,2021-07-10 11:41:11.177370
Discussion Section 15D,5186,24,24,No,0.0,2021-07-10 11:41:11.177378
Discussion Section 16D,5187,25,26,No,3.8461538461538463,2021-07-10 11:41:11.177386
Discussion Section 17D,5188,26,26,No,0.0,2021-07-10 11:41:11.177394
Discussion Section 18D,5189,25,26,No,3.8461538461538463,2021-07-10 11:41:11.177402
Discussion Section 19D,5190,26,26,No,0.0,2021-07-10 11:41:11.177410
Discussion Section 20D,5191,25,26,No,3.8461538461538463,2021-07-10 11:41:11.177418
Lecture Section 001,5279,166,200,No,17.0,2021-07-10 11:41:11.177426
Discussion Section 01D,5280,14,22,No,36.36363636363637,2021-07-10 11:41:11.177434
Discussion Section 02D,5281,23,24,No,4.166666666666666,2021-07-10 11:41:11.177441
Discussion Section 03D,5282,22,24,No,8.333333333333332,2021-07-10 11:41:11.177450
Discussion Section 04D,5283,19,24,No,20.833333333333336,2021-07-10 11:41:11.177459
