Section,Class Number,Open Seats,Total Seats,Reserved Seats,Percent,Timestamp
SEM Section 01,8939,15,15,No,0.0,2021-07-10 11:39:11.919184
SEM Section 02,5127,18,18,No,0.0,2021-07-10 11:39:11.919212
Lecture Section 01,9218,0,12,No,100.0,2021-07-10 11:39:11.919222
Lecture Section 01,9179,7,14,No,50.0,2021-07-10 11:39:11.919231
SEM Section 01,9226,4,15,No,73.33333333333333,2021-07-10 11:39:11.919238
Lecture Section 01,8940,0,35,No,100.0,2021-07-10 11:39:11.919247
Lecture Section 02,8941,1,35,No,97.14285714285714,2021-07-10 11:39:11.919254
Lecture Section 01,7255,0,20,No,100.0,2021-07-10 11:39:11.919262
SEM Section 01,9440,7,11,No,36.36363636363637,2021-07-10 11:39:11.919270
Lecture Section 01,9140,5,12,No,58.333333333333336,2021-07-10 11:39:11.919278
Lecture Section 001,9013,15,30,No,50.0,2021-07-10 11:39:11.919286
Discussion Section 01D,9014,0,15,No,100.0,2021-07-10 11:39:11.919294
IND Section 01,8995,3,3,No,0.0,2021-07-10 11:39:11.919302
IND Section 02,8996,3,3,No,0.0,2021-07-10 11:39:11.919310
IND Section 01,9005,3,3,No,0.0,2021-07-10 11:39:11.919317
IND Section 02,9006,3,3,No,0.0,2021-07-10 11:39:11.919324
IND Section 01,8993,3,3,No,0.0,2021-07-10 11:39:11.919331
IND Section 02,8994,3,3,No,0.0,2021-07-10 11:39:11.919338
IND Section 01,9003,3,3,No,0.0,2021-07-10 11:39:11.919346
IND Section 02,9004,3,3,No,0.0,2021-07-10 11:39:11.919353
FLD Section 01,8973,10,10,No,0.0,2021-07-10 11:39:11.919360
FLD Section 01,9083,10,10,No,0.0,2021-07-10 11:39:11.919367
Lecture Section 01,7424,2,10,No,80.0,2021-07-10 11:39:11.919374
Lecture Section 01,9169,15,18,No,16.666666666666664,2021-07-10 11:39:11.919382
Lecture Section 01,8947,15,18,No,16.666666666666664,2021-07-10 11:39:11.919389
SEM Section 01,9017,8,10,No,20.0,2021-07-10 11:39:11.919396
SEM Section 02,4944,15,18,No,16.666666666666664,2021-07-10 11:39:11.919403
IND Section 01,9152,3,3,No,0.0,2021-07-10 11:39:11.919410
IND Section 02,9153,3,3,No,0.0,2021-07-10 11:39:11.919418
IND Section 03,9154,3,3,No,0.0,2021-07-10 11:39:11.919425
IND Section 01,9155,3,3,No,0.0,2021-07-10 11:39:11.919432
IND Section 02,9156,3,3,No,0.0,2021-07-10 11:39:11.919439
IND Section 03,9157,3,3,No,0.0,2021-07-10 11:39:11.919446
IND Section 01,9159,3,3,No,0.0,2021-07-10 11:39:11.919453
IND Section 02,9160,3,3,No,0.0,2021-07-10 11:39:11.919459
IND Section 03,9161,3,3,No,0.0,2021-07-10 11:39:11.919466
IND Section 01,9162,3,3,No,0.0,2021-07-10 11:39:11.919473
IND Section 02,9163,3,3,No,0.0,2021-07-10 11:39:11.919480
IND Section 03,9164,3,3,No,0.0,2021-07-10 11:39:11.919486
