Section,Class Number,Open Seats,Total Seats,Reserved Seats,Percent,Timestamp
SEM Section 01,6636,0,12,No,100.0,2021-07-10 11:44:50.727927
Lecture Section 01,7327,52,60,No,13.333333333333334,2021-07-10 11:44:50.727960
Lecture Section 01,8687,46,49,No,6.122448979591836,2021-07-10 11:44:50.727977
Lecture Section 01,7307,32,40,No,20.0,2021-07-10 11:44:50.727993
Lecture Section 01,6447,128,150,No,14.666666666666666,2021-07-10 11:44:50.728009
Lecture Section 001,6393,48,60,No,20.0,2021-07-10 11:44:50.728026
Discussion Section 02D,6394,15,15,No,0.0,2021-07-10 11:44:50.728042
Discussion Section 03D,6395,13,15,No,13.333333333333334,2021-07-10 11:44:50.728058
Discussion Section 04D,6396,7,15,No,53.333333333333336,2021-07-10 11:44:50.728074
Discussion Section 05D,6397,13,15,No,13.333333333333334,2021-07-10 11:44:50.728088
SEM Section 01,5148,0,18,No,100.0,2021-07-10 11:44:50.728105
SEM Section 01,7286,0,18,No,100.0,2021-07-10 11:44:50.728120
Lecture Section 01,6594,11,18,No,38.88888888888889,2021-07-10 11:44:50.728134
SEM Section 01,6632,0,18,No,100.0,2021-07-10 11:44:50.728150
SEM Section 01,6471,2,18,No,88.88888888888889,2021-07-10 11:44:50.728165
SEM Section 01,4472,0,18,No,100.0,2021-07-10 11:44:50.728181
Lecture Section 01,6440,26,35,No,25.71428571428571,2021-07-10 11:44:50.728341
Lecture Section 01,7315,19,30,No,36.666666666666664,2021-07-10 11:44:50.728363
Lecture Section 01,6477,46,50,No,8.0,2021-07-10 11:44:50.728379
Lecture Section 01,6469,14,30,No,53.333333333333336,2021-07-10 11:44:50.728391
Lecture Section 01,6464,36,45,No,20.0,2021-07-10 11:44:50.728404
SEM Section 01,6458,14,18,No,22.22222222222222,2021-07-10 11:44:50.728416
SEM Section 01,6455,14,18,No,22.22222222222222,2021-07-10 11:44:50.728428
Lecture Section 01,6466,17,30,No,43.333333333333336,2021-07-10 11:44:50.728441
Lecture Section 01,7310,38,99,No,61.61616161616161,2021-07-10 11:44:50.728454
SEM Section 01,8010,0,15,No,100.0,2021-07-10 11:44:50.728467
Lecture Section 01,6403,13,18,No,27.77777777777778,2021-07-10 11:44:50.728478
Lecture Section 01,6426,0,35,No,100.0,2021-07-10 11:44:50.728490
IND Section 01,1981,1,1,No,0.0,2021-07-10 11:44:50.728503
IND Section 02,1982,1,1,No,0.0,2021-07-10 11:44:50.728515
IND Section 03,6446,1,1,No,0.0,2021-07-10 11:44:50.728526
IND Section 01,1983,1,1,No,0.0,2021-07-10 11:44:50.728537
IND Section 02,1984,1,1,No,0.0,2021-07-10 11:44:50.728548
IND Section 01,1985,1,1,No,0.0,2021-07-10 11:44:50.728560
IND Section 02,1986,1,1,No,0.0,2021-07-10 11:44:50.728571
IND Section 01,1987,1,1,No,0.0,2021-07-10 11:44:50.728584
IND Section 02,1988,1,1,No,0.0,2021-07-10 11:44:50.728597
IND Section 01,1989,1,1,No,0.0,2021-07-10 11:44:50.728609
IND Section 02,1990,1,1,No,0.0,2021-07-10 11:44:50.728622
IND Section 01,1991,1,1,No,0.0,2021-07-10 11:44:50.728635
IND Section 02,1992,1,1,No,0.0,2021-07-10 11:44:50.728648
SEM Section 01,6381,14,18,No,22.22222222222222,2021-07-10 11:44:50.728662
Lecture Section 001,7831,41,45,No,8.88888888888889,2021-07-10 11:44:50.728675
Lecture Section 002,7832,34,42,No,19.047619047619047,2021-07-10 11:44:50.728689
Discussion Section 01D,7833,13,15,No,13.333333333333334,2021-07-10 11:44:50.728702
Discussion Section 02D,7834,13,15,No,13.333333333333334,2021-07-10 11:44:50.728716
Discussion Section 03D,7835,15,15,No,0.0,2021-07-10 11:44:50.728730
Discussion Section 04D,7836,8,14,No,42.857142857142854,2021-07-10 11:44:50.728743
Discussion Section 05D,7837,12,14,No,14.285714285714285,2021-07-10 11:44:50.728762
Discussion Section 06D,7838,14,14,No,0.0,2021-07-10 11:44:50.728776
Lecture Section 01,8681,12,35,No,65.71428571428571,2021-07-10 11:44:50.728837
Lecture Section 01,6410,23,35,No,34.285714285714285,2021-07-10 11:44:50.728861
SEM Section 01,6411,15,18,No,16.666666666666664,2021-07-10 11:44:50.728873
Lecture Section 01,6405,26,35,No,25.71428571428571,2021-07-10 11:44:50.728886
SEM Section 01,6110,0,14,No,100.0,2021-07-10 11:44:50.728899
Lecture Section 01,8007,37,40,No,7.5,2021-07-10 11:44:50.728912
Lecture Section 01,6406,15,30,No,50.0,2021-07-10 11:44:50.728954
SEM Section 01,6463,9,18,No,50.0,2021-07-10 11:44:50.728968
SEM Section 01,7381,3,15,No,80.0,2021-07-10 11:44:50.728980
Lecture Section 01,6465,15,35,No,57.14285714285714,2021-07-10 11:44:50.728992
Lecture Section 01,6404,52,60,No,13.333333333333334,2021-07-10 11:44:50.729003
Lecture Section 01,5784,0,25,No,100.0,2021-07-10 11:44:50.729015
Lecture Section 01,5167,25,38,No,34.21052631578947,2021-07-10 11:44:50.729027
Lecture Section 01,6472,33,35,No,5.714285714285714,2021-07-10 11:44:50.729038
Lecture Section 01,7329,15,18,No,16.666666666666664,2021-07-10 11:44:50.729049
