Section,Class Number,Open Seats,Total Seats,Reserved Seats,Percent,Timestamp
Lecture Section 001,6506,15,16,No,6.25,2021-07-10 11:41:46.567696
Lecture Section 002,6507,14,16,No,12.5,2021-07-10 11:41:46.567716
Discussion Section 01D,6508,15,16,No,6.25,2021-07-10 11:41:46.567724
Discussion Section 02D,6509,14,16,No,12.5,2021-07-10 11:41:46.567732
Lecture Section 03,10230,12,12,No,0.0,2021-07-10 11:41:46.567741
Lecture Section 04,10231,12,12,No,0.0,2021-07-10 11:41:46.567749
Lecture Section 05,10232,12,12,No,0.0,2021-07-10 11:41:46.567757
Lecture Section 06,10233,12,12,No,0.0,2021-07-10 11:41:46.567764
Lecture Section 001,6510,11,12,No,8.333333333333332,2021-07-10 11:41:46.567773
Discussion Section 01D,6511,11,12,No,8.333333333333332,2021-07-10 11:41:46.567782
Lecture Section 001,6604,10,10,No,0.0,2021-07-10 11:41:46.567791
Discussion Section 01D,6605,10,10,No,0.0,2021-07-10 11:41:46.567799
Lecture Section 001,6512,18,18,No,0.0,2021-07-10 11:41:46.567807
Lecture Section 002,6513,16,18,No,11.11111111111111,2021-07-10 11:41:46.567814
Discussion Section 01D,6514,18,18,No,0.0,2021-07-10 11:41:46.567822
Discussion Section 02D,6515,16,18,No,11.11111111111111,2021-07-10 11:41:46.567829
Lecture Section 001,6516,14,18,No,22.22222222222222,2021-07-10 11:41:46.567837
Lecture Section 002,6517,13,18,No,27.77777777777778,2021-07-10 11:41:46.567845
Lecture Section 003,10106,14,14,No,0.0,2021-07-10 11:41:46.567852
Discussion Section 01D,6518,14,18,No,22.22222222222222,2021-07-10 11:41:46.567859
Discussion Section 02D,6519,13,18,No,27.77777777777778,2021-07-10 11:41:46.567867
Discussion Section 03D,10107,14,14,No,0.0,2021-07-10 11:41:46.567874
Lecture Section 04,10287,12,12,No,0.0,2021-07-10 11:41:46.567881
Lecture Section 05,10288,12,12,No,0.0,2021-07-10 11:41:46.567888
TUT Section 01,4424,6,8,No,25.0,2021-07-10 11:41:46.567897
Lecture Section 001,6520,4,14,No,71.42857142857143,2021-07-10 11:41:46.567905
Lecture Section 002,6521,7,14,No,50.0,2021-07-10 11:41:46.567912
Discussion Section 01D,6522,4,14,No,71.42857142857143,2021-07-10 11:41:46.567919
Discussion Section 02D,6523,7,14,No,50.0,2021-07-10 11:41:46.567927
