Section,Class Number,Open Seats,Total Seats,Reserved Seats,Percent,Timestamp
SEM Section 01,7233,14,14,No,0.0,2021-07-10 11:40:41.413859
SEM Section 01,7228,13,15,No,13.333333333333334,2021-07-10 11:40:41.413879
SEM Section 02,7229,15,15,No,0.0,2021-07-10 11:40:41.413888
SEM Section 01,7275,16,18,No,11.11111111111111,2021-07-10 11:40:41.413896
SEM Section 02,7276,7,15,No,53.333333333333336,2021-07-10 11:40:41.413904
SEM Section 03,7277,12,15,No,20.0,2021-07-10 11:40:41.413912
SEM Section 01,7234,0,15,No,100.0,2021-07-10 11:40:41.413920
SEM Section 02,7235,0,15,No,100.0,2021-07-10 11:40:41.413928
SEM Section 03,7236,0,15,No,100.0,2021-07-10 11:40:41.413937
Lecture Section 01,9450,21,25,No,16.0,2021-07-10 11:40:41.413945
SEM Section 01,7230,1,18,No,94.44444444444444,2021-07-10 11:40:41.413954
SEM Section 02,7231,5,18,No,72.22222222222221,2021-07-10 11:40:41.413961
SEM Section 03,7232,0,18,No,100.0,2021-07-10 11:40:41.413970
SEM Section 01,8911,0,18,No,100.0,2021-07-10 11:40:41.413978
SEM Section 01,8906,6,16,No,62.5,2021-07-10 11:40:41.413986
Lecture Section 01,4373,28,30,No,6.666666666666667,2021-07-10 11:40:41.413994
SEM Section 01,7274,9,15,No,40.0,2021-07-10 11:40:41.414002
SEM Section 01,7238,4,15,No,73.33333333333333,2021-07-10 11:40:41.414009
SEM Section 01,7269,7,15,No,53.333333333333336,2021-07-10 11:40:41.414017
SEM Section 01,7237,6,15,No,60.0,2021-07-10 11:40:41.414025
SEM Section 01,8899,0,16,No,100.0,2021-07-10 11:40:41.414032
SEM Section 01,9078,0,18,No,100.0,2021-07-10 11:40:41.414040
SEM Section 01,8872,15,16,No,6.25,2021-07-10 11:40:41.414048
SEM Section 01,6392,13,18,No,27.77777777777778,2021-07-10 11:40:41.414055
Lecture Section 01,5469,0,24,No,100.0,2021-07-10 11:40:41.414064
SEM Section 01,6680,7,13,No,46.15384615384615,2021-07-10 11:40:41.414072
Lecture Section 01,5449,15,25,No,40.0,2021-07-10 11:40:41.414080
SEM Section 01,9617,2,15,No,86.66666666666667,2021-07-10 11:40:41.414088
SEM Section 01,7240,13,14,No,7.142857142857142,2021-07-10 11:40:41.414095
SEM Section 02,7241,7,14,No,50.0,2021-07-10 11:40:41.414102
SEM Section 01,7239,6,12,No,50.0,2021-07-10 11:40:41.414110
SEM Section 01,7268,4,14,No,71.42857142857143,2021-07-10 11:40:41.414117
Lecture Section 01,7247,15,25,No,40.0,2021-07-10 11:40:41.414124
SEM Section 01,7270,1,14,No,92.85714285714286,2021-07-10 11:40:41.414131
SEM Section 01,7377,0,18,No,100.0,2021-07-10 11:40:41.414139
Lecture Section 01,7254,0,20,No,100.0,2021-07-10 11:40:41.414147
Lecture Section 01,7249,26,30,No,13.333333333333334,2021-07-10 11:40:41.414154
SEM Section 01,7265,5,15,No,66.66666666666666,2021-07-10 11:40:41.414161
SEM Section 02,7266,10,15,No,33.33333333333333,2021-07-10 11:40:41.414169
SEM Section 03,7267,11,15,No,26.666666666666668,2021-07-10 11:40:41.414176
SEM Section 04,7589,12,18,No,33.33333333333333,2021-07-10 11:40:41.414184
SEM Section 05,7590,15,18,No,16.666666666666664,2021-07-10 11:40:41.414191
SEM Section 06,4953,15,18,No,16.666666666666664,2021-07-10 11:40:41.414198
Lecture Section 01,7259,21,25,No,16.0,2021-07-10 11:40:41.414206
Lecture Section 01,7250,34,45,No,24.444444444444443,2021-07-10 11:40:41.414213
