Section,Class Number,Open Seats,Total Seats,Reserved Seats,Percent,Timestamp
SEM Section 01,7486,18,18,No,0.0,2021-07-10 11:45:26.617375
Discussion Section 01D,7548,9,30,No,70.0,2021-07-10 11:45:26.617407
Discussion Section 02D,7549,15,25,No,40.0,2021-07-10 11:45:26.617423
Discussion Section 03D,7550,5,30,No,83.33333333333334,2021-07-10 11:45:26.617432
Discussion Section 04D,7551,15,25,No,40.0,2021-07-10 11:45:26.617441
Discussion Section 05D,7552,19,30,No,36.666666666666664,2021-07-10 11:45:26.617448
Discussion Section 06D,7553,22,25,No,12.0,2021-07-10 11:45:26.617456
Lecture Section 001,7487,27,50,No,46.0,2021-07-10 11:45:26.617464
Lecture Section 002,7488,27,35,No,22.857142857142858,2021-07-10 11:45:26.617475
Lecture Section 003,7489,12,50,No,76.0,2021-07-10 11:45:26.617482
Lecture Section 004,7490,22,35,No,37.142857142857146,2021-07-10 11:45:26.617491
Laboratory Section 01L,7516,15,24,No,37.5,2021-07-10 11:45:26.617499
Laboratory Section 02L,7517,12,24,No,50.0,2021-07-10 11:45:26.617506
Laboratory Section 03L,7518,18,24,No,25.0,2021-07-10 11:45:26.617514
Laboratory Section 04L,7519,6,24,No,75.0,2021-07-10 11:45:26.617522
Laboratory Section 05L,7520,7,23,No,69.56521739130434,2021-07-10 11:45:26.617530
Laboratory Section 06L,7521,17,23,No,26.08695652173913,2021-07-10 11:45:26.617537
Laboratory Section 07L,7522,17,23,No,26.08695652173913,2021-07-10 11:45:26.617545
Lecture Section 001,7491,28,72,No,61.111111111111114,2021-07-10 11:45:26.617553
Laboratory Section 01L,7545,3,24,No,87.5,2021-07-10 11:45:26.617560
Laboratory Section 02L,7546,17,24,No,29.166666666666668,2021-07-10 11:45:26.617567
Laboratory Section 03L,7547,10,24,No,58.333333333333336,2021-07-10 11:45:26.617575
Discussion Section 01D,7508,2,12,No,83.33333333333334,2021-07-10 11:45:26.617583
Discussion Section 02D,7509,0,12,No,100.0,2021-07-10 11:45:26.617591
Discussion Section 03D,7510,10,12,No,16.666666666666664,2021-07-10 11:45:26.617600
Discussion Section 04D,7511,10,12,No,16.666666666666664,2021-07-10 11:45:26.617607
Discussion Section 05D,7512,0,12,No,100.0,2021-07-10 11:45:26.617615
Discussion Section 06D,7513,12,12,No,0.0,2021-07-10 11:45:26.617623
Lecture Section 001,7514,126,137,No,8.02919708029197,2021-07-10 11:45:26.617631
Lecture Section 002,7515,127,137,No,7.2992700729927,2021-07-10 11:45:26.617639
Laboratory Section 01L,7523,21,22,No,4.545454545454546,2021-07-10 11:45:26.617646
Laboratory Section 02L,7524,21,22,No,4.545454545454546,2021-07-10 11:45:26.617654
Laboratory Section 03L,7525,21,23,No,8.695652173913043,2021-07-10 11:45:26.617661
Laboratory Section 04L,7526,20,23,No,13.043478260869565,2021-07-10 11:45:26.617668
Laboratory Section 05L,7527,21,23,No,8.695652173913043,2021-07-10 11:45:26.617675
Laboratory Section 06L,7528,23,23,No,0.0,2021-07-10 11:45:26.617682
Laboratory Section 07L,7529,22,23,No,4.3478260869565215,2021-07-10 11:45:26.617710
Laboratory Section 08L,7530,19,23,No,17.391304347826086,2021-07-10 11:45:26.617719
Laboratory Section 09L,7531,23,23,No,0.0,2021-07-10 11:45:26.617726
Laboratory Section 10L,7532,22,23,No,4.3478260869565215,2021-07-10 11:45:26.617733
Laboratory Section 11L,7533,21,23,No,8.695652173913043,2021-07-10 11:45:26.617740
Laboratory Section 12L,7534,23,23,No,0.0,2021-07-10 11:45:26.617748
Discussion Section 01D,7535,19,25,No,24.0,2021-07-10 11:45:26.617755
Discussion Section 02D,7536,30,30,No,0.0,2021-07-10 11:45:26.617762
Discussion Section 03D,7537,25,25,No,0.0,2021-07-10 11:45:26.617769
Discussion Section 04D,7538,22,25,No,12.0,2021-07-10 11:45:26.617776
Discussion Section 05D,7539,29,30,No,3.3333333333333335,2021-07-10 11:45:26.617783
Discussion Section 06D,7540,25,25,No,0.0,2021-07-10 11:45:26.617790
Discussion Section 07D,7541,34,35,No,2.857142857142857,2021-07-10 11:45:26.617797
Discussion Section 08D,7542,33,35,No,5.714285714285714,2021-07-10 11:45:26.617804
Discussion Section 09D,7543,34,35,No,2.857142857142857,2021-07-10 11:45:26.617812
Discussion Section 10D,7544,35,35,No,0.0,2021-07-10 11:45:26.617819
Lecture Section 001,7558,34,35,No,2.857142857142857,2021-07-10 11:45:26.617827
Discussion Section 01D,7559,34,35,No,2.857142857142857,2021-07-10 11:45:26.617834
Lecture Section 001,7560,35,35,No,0.0,2021-07-10 11:45:26.617841
Discussion Section 01D,7561,35,35,No,0.0,2021-07-10 11:45:26.617848
Laboratory Section 01L,10419,13,16,No,18.75,2021-07-10 11:45:26.617856
Laboratory Section 01L,10420,16,16,No,0.0,2021-07-10 11:45:26.617863
Lecture Section 01,7557,15,15,No,0.0,2021-07-10 11:45:26.617871
Lecture Section 001,7492,27,30,No,10.0,2021-07-10 11:45:26.617878
Laboratory Section 01L,7493,7,10,No,30.0,2021-07-10 11:45:26.617885
Laboratory Section 02L,7494,10,10,No,0.0,2021-07-10 11:45:26.617892
Laboratory Section 03L,7495,10,10,No,0.0,2021-07-10 11:45:26.617899
Lecture Section 001,7482,3,12,No,75.0,2021-07-10 11:45:26.617907
Laboratory Section 01L,7483,3,12,No,75.0,2021-07-10 11:45:26.617914
Lecture Section 002,10474,23,30,No,23.333333333333332,2021-07-10 11:45:26.617922
Discussion Section 02D,10516,23,30,No,23.333333333333332,2021-07-10 11:45:26.617930
Lecture Section 01,7505,11,15,No,26.666666666666668,2021-07-10 11:45:26.617937
SEM Section 01,7500,5,15,No,66.66666666666666,2021-07-10 11:45:26.617945
Lecture Section 001,7498,25,40,No,37.5,2021-07-10 11:45:26.617953
Discussion Section 01D,7499,25,40,No,37.5,2021-07-10 11:45:26.617961
SEM Section 01,7486,18,18,No,0.0,2021-07-10 11:52:47.514447
Discussion Section 01D,7548,9,30,No,70.0,2021-07-10 11:52:47.514472
Discussion Section 02D,7549,15,25,No,40.0,2021-07-10 11:52:47.514484
Discussion Section 03D,7550,5,30,No,83.33333333333334,2021-07-10 11:52:47.514529
Discussion Section 04D,7551,15,25,No,40.0,2021-07-10 11:52:47.514570
Discussion Section 05D,7552,19,30,No,36.666666666666664,2021-07-10 11:52:47.514582
Discussion Section 06D,7553,22,25,No,12.0,2021-07-10 11:52:47.514590
Lecture Section 001,7487,27,50,No,46.0,2021-07-10 11:52:47.514598
Lecture Section 002,7488,27,35,No,22.857142857142858,2021-07-10 11:52:47.514607
Lecture Section 003,7489,12,50,No,76.0,2021-07-10 11:52:47.514615
Lecture Section 004,7490,22,35,No,37.142857142857146,2021-07-10 11:52:47.514626
Laboratory Section 01L,7516,15,24,No,37.5,2021-07-10 11:52:47.514637
Laboratory Section 02L,7517,12,24,No,50.0,2021-07-10 11:52:47.514649
Laboratory Section 03L,7518,18,24,No,25.0,2021-07-10 11:52:47.514656
Laboratory Section 04L,7519,6,24,No,75.0,2021-07-10 11:52:47.514664
Laboratory Section 05L,7520,7,23,No,69.56521739130434,2021-07-10 11:52:47.514672
Laboratory Section 06L,7521,17,23,No,26.08695652173913,2021-07-10 11:52:47.514679
Laboratory Section 07L,7522,17,23,No,26.08695652173913,2021-07-10 11:52:47.514686
Lecture Section 001,7491,28,72,No,61.111111111111114,2021-07-10 11:52:47.514694
Laboratory Section 01L,7545,3,24,No,87.5,2021-07-10 11:52:47.514702
Laboratory Section 02L,7546,17,24,No,29.166666666666668,2021-07-10 11:52:47.514710
Laboratory Section 03L,7547,10,24,No,58.333333333333336,2021-07-10 11:52:47.514718
Discussion Section 01D,7508,2,12,No,83.33333333333334,2021-07-10 11:52:47.514725
Discussion Section 02D,7509,0,12,No,100.0,2021-07-10 11:52:47.514734
Discussion Section 03D,7510,10,12,No,16.666666666666664,2021-07-10 11:52:47.514742
Discussion Section 04D,7511,10,12,No,16.666666666666664,2021-07-10 11:52:47.514750
Discussion Section 05D,7512,0,12,No,100.0,2021-07-10 11:52:47.514758
Discussion Section 06D,7513,12,12,No,0.0,2021-07-10 11:52:47.514766
Lecture Section 001,7514,126,137,No,8.02919708029197,2021-07-10 11:52:47.514774
Lecture Section 002,7515,127,137,No,7.2992700729927,2021-07-10 11:52:47.514782
Laboratory Section 01L,7523,21,22,No,4.545454545454546,2021-07-10 11:52:47.514790
Laboratory Section 02L,7524,21,22,No,4.545454545454546,2021-07-10 11:52:47.514798
Laboratory Section 03L,7525,21,23,No,8.695652173913043,2021-07-10 11:52:47.514805
Laboratory Section 04L,7526,20,23,No,13.043478260869565,2021-07-10 11:52:47.514813
Laboratory Section 05L,7527,21,23,No,8.695652173913043,2021-07-10 11:52:47.514820
Laboratory Section 06L,7528,23,23,No,0.0,2021-07-10 11:52:47.514828
Laboratory Section 07L,7529,22,23,No,4.3478260869565215,2021-07-10 11:52:47.514836
Laboratory Section 08L,7530,19,23,No,17.391304347826086,2021-07-10 11:52:47.514843
Laboratory Section 09L,7531,23,23,No,0.0,2021-07-10 11:52:47.514851
Laboratory Section 10L,7532,22,23,No,4.3478260869565215,2021-07-10 11:52:47.514858
Laboratory Section 11L,7533,21,23,No,8.695652173913043,2021-07-10 11:52:47.514866
Laboratory Section 12L,7534,23,23,No,0.0,2021-07-10 11:52:47.514873
Discussion Section 01D,7535,19,25,No,24.0,2021-07-10 11:52:47.514880
Discussion Section 02D,7536,30,30,No,0.0,2021-07-10 11:52:47.514887
Discussion Section 03D,7537,25,25,No,0.0,2021-07-10 11:52:47.514895
Discussion Section 04D,7538,22,25,No,12.0,2021-07-10 11:52:47.514902
Discussion Section 05D,7539,29,30,No,3.3333333333333335,2021-07-10 11:52:47.514910
Discussion Section 06D,7540,25,25,No,0.0,2021-07-10 11:52:47.514917
Discussion Section 07D,7541,34,35,No,2.857142857142857,2021-07-10 11:52:47.514924
Discussion Section 08D,7542,33,35,No,5.714285714285714,2021-07-10 11:52:47.514931
Discussion Section 09D,7543,34,35,No,2.857142857142857,2021-07-10 11:52:47.514940
Discussion Section 10D,7544,35,35,No,0.0,2021-07-10 11:52:47.514947
Lecture Section 001,7558,34,35,No,2.857142857142857,2021-07-10 11:52:47.514955
Discussion Section 01D,7559,34,35,No,2.857142857142857,2021-07-10 11:52:47.514962
Lecture Section 001,7560,35,35,No,0.0,2021-07-10 11:52:47.514969
Discussion Section 01D,7561,35,35,No,0.0,2021-07-10 11:52:47.514977
Laboratory Section 01L,10419,13,16,No,18.75,2021-07-10 11:52:47.514984
Laboratory Section 01L,10420,16,16,No,0.0,2021-07-10 11:52:47.514991
Lecture Section 01,7557,15,15,No,0.0,2021-07-10 11:52:47.514999
Lecture Section 001,7492,27,30,No,10.0,2021-07-10 11:52:47.515006
Laboratory Section 01L,7493,7,10,No,30.0,2021-07-10 11:52:47.515014
Laboratory Section 02L,7494,10,10,No,0.0,2021-07-10 11:52:47.515022
Laboratory Section 03L,7495,10,10,No,0.0,2021-07-10 11:52:47.515029
Lecture Section 001,7482,3,12,No,75.0,2021-07-10 11:52:47.515037
Laboratory Section 01L,7483,3,12,No,75.0,2021-07-10 11:52:47.515045
Lecture Section 002,10474,23,30,No,23.333333333333332,2021-07-10 11:52:47.515053
Discussion Section 02D,10516,23,30,No,23.333333333333332,2021-07-10 11:52:47.515061
Lecture Section 01,7505,11,15,No,26.666666666666668,2021-07-10 11:52:47.515068
SEM Section 01,7500,5,15,No,66.66666666666666,2021-07-10 11:52:47.515078
Lecture Section 001,7498,25,40,No,37.5,2021-07-10 11:52:47.515089
Discussion Section 01D,7499,25,40,No,37.5,2021-07-10 11:52:47.515098
SEM Section 01,7486,18,18,No,0.0,2021-07-10 12:01:04.233399
Discussion Section 01D,7548,9,30,No,70.0,2021-07-10 12:01:04.233422
Discussion Section 02D,7549,15,25,No,40.0,2021-07-10 12:01:04.233430
Discussion Section 03D,7550,5,30,No,83.33333333333334,2021-07-10 12:01:04.233439
Discussion Section 04D,7551,15,25,No,40.0,2021-07-10 12:01:04.233446
Discussion Section 05D,7552,19,30,No,36.666666666666664,2021-07-10 12:01:04.233454
Discussion Section 06D,7553,22,25,No,12.0,2021-07-10 12:01:04.233463
Lecture Section 001,7487,27,50,No,46.0,2021-07-10 12:01:04.233470
Lecture Section 002,7488,27,35,No,22.857142857142858,2021-07-10 12:01:04.233478
Lecture Section 003,7489,12,50,No,76.0,2021-07-10 12:01:04.233485
Lecture Section 004,7490,22,35,No,37.142857142857146,2021-07-10 12:01:04.233494
Laboratory Section 01L,7516,15,24,No,37.5,2021-07-10 12:01:04.233502
Laboratory Section 02L,7517,12,24,No,50.0,2021-07-10 12:01:04.233509
Laboratory Section 03L,7518,18,24,No,25.0,2021-07-10 12:01:04.233516
Laboratory Section 04L,7519,6,24,No,75.0,2021-07-10 12:01:04.233524
Laboratory Section 05L,7520,7,23,No,69.56521739130434,2021-07-10 12:01:04.233532
Laboratory Section 06L,7521,17,23,No,26.08695652173913,2021-07-10 12:01:04.233539
Laboratory Section 07L,7522,17,23,No,26.08695652173913,2021-07-10 12:01:04.233546
Lecture Section 001,7491,28,72,No,61.111111111111114,2021-07-10 12:01:04.233554
Laboratory Section 01L,7545,3,24,No,87.5,2021-07-10 12:01:04.233561
Laboratory Section 02L,7546,17,24,No,29.166666666666668,2021-07-10 12:01:04.233569
Laboratory Section 03L,7547,10,24,No,58.333333333333336,2021-07-10 12:01:04.233576
Discussion Section 01D,7508,2,12,No,83.33333333333334,2021-07-10 12:01:04.233583
Discussion Section 02D,7509,0,12,No,100.0,2021-07-10 12:01:04.233593
Discussion Section 03D,7510,10,12,No,16.666666666666664,2021-07-10 12:01:04.233601
Discussion Section 04D,7511,10,12,No,16.666666666666664,2021-07-10 12:01:04.233609
Discussion Section 05D,7512,0,12,No,100.0,2021-07-10 12:01:04.233616
Discussion Section 06D,7513,12,12,No,0.0,2021-07-10 12:01:04.233623
Lecture Section 001,7514,126,137,No,8.02919708029197,2021-07-10 12:01:04.233631
Lecture Section 002,7515,127,137,No,7.2992700729927,2021-07-10 12:01:04.233638
Laboratory Section 01L,7523,21,22,No,4.545454545454546,2021-07-10 12:01:04.233646
Laboratory Section 02L,7524,21,22,No,4.545454545454546,2021-07-10 12:01:04.233653
Laboratory Section 03L,7525,21,23,No,8.695652173913043,2021-07-10 12:01:04.233661
Laboratory Section 04L,7526,20,23,No,13.043478260869565,2021-07-10 12:01:04.233668
Laboratory Section 05L,7527,21,23,No,8.695652173913043,2021-07-10 12:01:04.233675
Laboratory Section 06L,7528,23,23,No,0.0,2021-07-10 12:01:04.233683
Laboratory Section 07L,7529,22,23,No,4.3478260869565215,2021-07-10 12:01:04.233690
Laboratory Section 08L,7530,19,23,No,17.391304347826086,2021-07-10 12:01:04.233697
Laboratory Section 09L,7531,23,23,No,0.0,2021-07-10 12:01:04.233704
Laboratory Section 10L,7532,22,23,No,4.3478260869565215,2021-07-10 12:01:04.233712
Laboratory Section 11L,7533,21,23,No,8.695652173913043,2021-07-10 12:01:04.233719
Laboratory Section 12L,7534,23,23,No,0.0,2021-07-10 12:01:04.233727
Discussion Section 01D,7535,19,25,No,24.0,2021-07-10 12:01:04.233734
Discussion Section 02D,7536,30,30,No,0.0,2021-07-10 12:01:04.233741
Discussion Section 03D,7537,25,25,No,0.0,2021-07-10 12:01:04.233749
Discussion Section 04D,7538,22,25,No,12.0,2021-07-10 12:01:04.233756
Discussion Section 05D,7539,29,30,No,3.3333333333333335,2021-07-10 12:01:04.233764
Discussion Section 06D,7540,25,25,No,0.0,2021-07-10 12:01:04.233771
Discussion Section 07D,7541,34,35,No,2.857142857142857,2021-07-10 12:01:04.233778
Discussion Section 08D,7542,33,35,No,5.714285714285714,2021-07-10 12:01:04.233786
Discussion Section 09D,7543,34,35,No,2.857142857142857,2021-07-10 12:01:04.233793
Discussion Section 10D,7544,35,35,No,0.0,2021-07-10 12:01:04.233800
Lecture Section 001,7558,34,35,No,2.857142857142857,2021-07-10 12:01:04.233808
Discussion Section 01D,7559,34,35,No,2.857142857142857,2021-07-10 12:01:04.233815
Lecture Section 001,7560,35,35,No,0.0,2021-07-10 12:01:04.233822
Discussion Section 01D,7561,35,35,No,0.0,2021-07-10 12:01:04.233830
Laboratory Section 01L,10419,13,16,No,18.75,2021-07-10 12:01:04.233837
Laboratory Section 01L,10420,16,16,No,0.0,2021-07-10 12:01:04.233844
Lecture Section 01,7557,15,15,No,0.0,2021-07-10 12:01:04.233852
Lecture Section 001,7492,27,30,No,10.0,2021-07-10 12:01:04.233859
Laboratory Section 01L,7493,7,10,No,30.0,2021-07-10 12:01:04.233867
Laboratory Section 02L,7494,10,10,No,0.0,2021-07-10 12:01:04.233874
Laboratory Section 03L,7495,10,10,No,0.0,2021-07-10 12:01:04.233881
Lecture Section 001,7482,3,12,No,75.0,2021-07-10 12:01:04.233888
Laboratory Section 01L,7483,3,12,No,75.0,2021-07-10 12:01:04.233896
Lecture Section 002,10474,23,30,No,23.333333333333332,2021-07-10 12:01:04.233903
Discussion Section 02D,10516,23,30,No,23.333333333333332,2021-07-10 12:01:04.233911
Lecture Section 01,7505,11,15,No,26.666666666666668,2021-07-10 12:01:04.233919
SEM Section 01,7500,5,15,No,66.66666666666666,2021-07-10 12:01:04.233927
Lecture Section 001,7498,25,40,No,37.5,2021-07-10 12:01:04.233935
Discussion Section 01D,7499,25,40,No,37.5,2021-07-10 12:01:04.233942
