Section,Class Number,Open Seats,Total Seats,Reserved Seats,Percent,Timestamp
SEM Section 01,8855,3,18,No,83.33333333333334,2021-07-10 11:40:09.084961
Lecture Section 01,7604,37,40,No,7.5,2021-07-10 11:40:09.084981
Lecture Section 01,7663,46,60,No,23.333333333333332,2021-07-10 11:40:09.084990
Lecture Section 01,7009,7,35,No,80.0,2021-07-10 11:40:09.084999
MUS Section 01,6909,10,10,No,0.0,2021-07-10 11:40:09.085007
SEM Section 01,6991,13,18,No,27.77777777777778,2021-07-10 11:40:09.085014
Lecture Section 01,6964,33,35,No,5.714285714285714,2021-07-10 11:40:09.085022
Lecture Section 01,6573,0,14,No,100.0,2021-07-10 11:40:09.085032
Lecture Section 01,6570,12,18,No,33.33333333333333,2021-07-10 11:40:09.085039
SEM Section 01,6627,0,18,No,100.0,2021-07-10 11:40:09.085047
Lecture Section 01,6592,11,18,No,38.88888888888889,2021-07-10 11:40:09.085055
SEM Section 01,6613,10,18,No,44.44444444444444,2021-07-10 11:40:09.085062
SEM Section 02,6614,18,18,No,0.0,2021-07-10 11:40:09.085070
SEM Section 03,6903,16,18,No,11.11111111111111,2021-07-10 11:40:09.085077
SEM Section 04,10177,18,18,No,0.0,2021-07-10 11:40:09.085084
Lecture Section 01,6626,15,16,No,6.25,2021-07-10 11:40:09.085092
SEM Section 01,6615,16,18,No,11.11111111111111,2021-07-10 11:40:09.085099
SEM Section 01,6620,1,18,No,94.44444444444444,2021-07-10 11:40:09.085106
SEM Section 01,7653,15,18,No,16.666666666666664,2021-07-10 11:40:09.085114
Lecture Section 01,7002,26,30,No,13.333333333333334,2021-07-10 11:40:09.085121
Lecture Section 01,4380,13,20,No,35.0,2021-07-10 11:40:09.085128
Lecture Section 01,7677,33,40,No,17.5,2021-07-10 11:40:09.085136
SEM Section 01,9227,4,15,No,73.33333333333333,2021-07-10 11:40:09.085143
SEM Section 01,7671,16,18,No,11.11111111111111,2021-07-10 11:40:09.085151
Lecture Section 01,7666,44,45,No,2.2222222222222223,2021-07-10 11:40:09.085158
