Class Name,Section,Class Number,Open Seats,Total Seats,Percent,Reserved Seats,Timestamp
First-Year Seminar | AAAS 89S,SEM Section 01,8194,18,18,0.0,No,2021-06-30 21:36:53.190176
Introduction to African American Studies | AAAS 102,Lecture Section 01,7322,30,30,0.0,No,2021-06-30 21:36:55.565693
Introduction to African Studies (DS3 or DS4) | AAAS 103,Lecture Section 01,7324,60,60,0.0,No,2021-06-30 21:36:57.939302
"Old Worlds/New Histories, 500-1500 CE | AAAS 134",Lecture Section 01,6987,25,25,0.0,No,2021-06-30 21:37:00.371115
History of Rock: Rhythm & Blues and Rock & Roll to Indie Rock and Hip-Hop | AAAS 139,Lecture Section 01,6893,32,32,0.0,No,2021-06-30 21:37:02.911425
Introduction to Jazz | AAAS 140,Lecture Section 01,6879,49,49,0.0,No,2021-06-30 21:37:05.542294
Gateway Seminar: The History of he U.S. South | AAAS 180S,SEM Section 01,7035,15,15,0.0,No,2021-06-30 21:37:08.104695
African Hashtag Activism | AAAS 185S,SEM Section 01,7394,18,18,0.0,No,2021-06-30 21:37:10.600526
Patient and Research Participant Activism and Advocacy | AAAS 196FS,SEM Section 01,8120,0,18,100.0,No,2021-06-30 21:37:13.018900
"Race, Film, and Religion | AAAS 201",Lecture Section 01,7659,45,45,0.0,No,2021-06-30 21:37:15.505408
Documenting Black Experiences | AAAS 225S,SEM Section 01,6666,13,13,0.0,No,2021-06-30 21:37:17.914346
Fictions That Mark the Moment | AAAS 228S,SEM Section 01,7376,18,18,0.0,No,2021-06-30 21:37:20.277510
Comparative Urban Politics and Policymaking | AAAS 234S,SEM Section 01,6462,18,18,0.0,No,2021-06-30 21:37:22.643885
Advanced Research Seminar in Urban Politics and Policymaking | AAAS 237S,SEM Section 01,6457,18,18,0.0,No,2021-06-30 21:37:25.037821
"Racial Attitudes, Racial Prejudice, and Racial Politics | AAAS 239",Lecture Section 01,6467,30,30,0.0,No,2021-06-30 21:37:27.466357
The Civil Rights Movement | AAAS 243,Lecture Section 01,6965,40,40,0.0,No,2021-06-30 21:37:29.853814
Introduction to Racial and Ethnic Minorities in American Politics | AAAS 257,Lecture Section 01,6441,35,35,0.0,No,2021-06-30 21:37:32.235920
"Race, Genomics, and Society | AAAS 261D",Lecture Section 001,7331,100,100,0.0,No,2021-06-30 21:37:34.697448
"Race, Genomics, and Society | AAAS 261D",Discussion Section 01D,7332,19,19,0.0,Yes,2021-06-30 21:37:37.041147
"Race, Genomics, and Society | AAAS 261D",Discussion Section 02D,7333,18,18,0.0,Yes,2021-06-30 21:37:39.431006
"Race, Genomics, and Society | AAAS 261D",Discussion Section 03D,7334,19,19,0.0,Yes,2021-06-30 21:37:41.814553
"Race, Genomics, and Society | AAAS 261D",Discussion Section 04D,7335,19,19,0.0,Yes,2021-06-30 21:37:44.202063
Nigeria: A Modern History | AAAS 285S,SEM Section 01,7388,18,18,0.0,No,2021-06-30 21:37:46.683345
Special Topics | AAAS 290,Lecture Section 01,7330,18,18,0.0,No,2021-06-30 21:37:49.171273
Development and Africa | AAAS 307,Lecture Section 01,7318,50,50,0.0,No,2021-06-30 21:37:51.731854
Apartheid South Africa and Struggles for Democracy | AAAS 316S,SEM Section 01,7378,15,15,0.0,No,2021-06-30 21:37:54.307754
Africa before Colonialism | AAAS 317S,SEM Section 01,7385,18,18,0.0,No,2021-06-30 21:37:56.821575
The Black Parades: African Diaspora Parade Culture and Radical Resistance | AAAS 323S,SEM Section 01,5316,15,15,0.0,No,2021-06-30 21:37:59.265186
Introduction to Hip-Hop Production | AAAS 325S,SEM Section 01,7383,18,18,0.0,No,2021-06-30 21:38:01.657195
The Black Atlantic | AAAS 329,Lecture Section 01,8946,18,18,0.0,No,2021-06-30 21:38:04.032088
Displacements: Migration and Human Trafficking | AAAS 343,Lecture Section 01,7367,20,20,0.0,No,2021-06-30 21:38:06.470640
"African Americans, Mass Incarceration and Citizenship | AAAS 345",Lecture Section 01,7372,28,28,0.0,No,2021-06-30 21:38:08.864145
African Art: From Royal Court to Contemporary Marketplace | AAAS 348,Lecture Section 01,9170,18,18,0.0,No,2021-06-30 21:38:11.253942
Special Topics | AAAS 390,Lecture Section 01,8192,40,40,0.0,No,2021-06-30 21:38:13.663412
Special Topics | AAAS 390S,SEM Section 03,7563,18,18,0.0,No,2021-06-30 21:38:16.159271
South African Life Histories | AAAS 406S,SEM Section 01,7362,15,15,0.0,No,2021-06-30 21:38:18.915279
Music and The Black Radical Imagination | AAAS 422S,SEM Section 01,8701,15,15,0.0,No,2021-06-30 21:38:21.314259
Global Inequality Research | AAAS 425,Lecture Section 01,8012,20,20,0.0,No,2021-06-30 21:38:23.672452
Special Topics | AAAS 490S,SEM Section 01,5725,18,18,0.0,No,2021-06-30 21:38:26.140497
Special Topics | AAAS 490S,SEM Section 02,5726,18,18,0.0,No,2021-06-30 21:38:28.596120
