Class Name,Section,Class Number,Open Seats,Total Seats,Percent,Reserved Seats,Timestamp
"Human Rights: Back to the Future, looking at roots and current reality of human rights | RIGHTS 103FS",SEM Section 01,4201,5,18,72.22222222222221,No,2021-07-01 17:51:41.907391
Documenting the Middle East: Community and Oral History | RIGHTS 106FS,SEM Section 01,8857,3,18,83.33333333333334,No,2021-07-01 17:51:44.265915
Pursuit of Equality: Rethinking Schools - Lens of Social Justice | RIGHTS 111FS,SEM Section 01,6943,2,18,88.88888888888889,No,2021-07-01 17:51:46.646509
"Refugees, Rights, and Resettlement | RIGHTS 178FS",SEM Section 01,8786,0,18,100.0,No,2021-07-01 17:51:49.162852
Introduction to Engaged Citizenship and Social Change (Gateway Course) | RIGHTS 201,Lecture Section 01,7316,30,30,0.0,No,2021-07-01 17:51:51.576948
Introduction to Racial and Ethnic Minorities in American Politics | RIGHTS 205,Lecture Section 01,6442,35,35,0.0,No,2021-07-01 17:51:54.058830
Comparative Urban Politics and Policymaking | RIGHTS 235S,SEM Section 01,6461,18,18,0.0,No,2021-07-01 17:51:56.478261
Advanced Research Seminar in Urban Politics and Policymaking | RIGHTS 236S,SEM Section 01,6456,18,18,0.0,No,2021-07-01 17:51:58.801993
Global Narratives of Illness and Disability | RIGHTS 302,Lecture Section 01,5839,30,30,0.0,No,2021-07-01 17:52:01.147728
Apartheid South Africa and Struggles for Democracy | RIGHTS 316S,SEM Section 01,7382,15,15,0.0,No,2021-07-01 17:52:03.474704
US Comparative State Politics | RIGHTS 319S,SEM Section 01,6412,18,18,0.0,No,2021-07-01 17:52:05.811063
Global Displacement: Voix Francophones | RIGHTS 325S,SEM Section 01,5731,15,15,0.0,No,2021-07-01 17:52:08.206515
Global Health Ethics: Policy Choice as Value Conflict | RIGHTS 330,Lecture Section 01,5816,35,35,0.0,No,2021-07-01 17:52:10.523388
Displacements: Migration and Human Trafficking | RIGHTS 339,Lecture Section 01,7371,20,20,0.0,No,2021-07-01 17:52:12.854172
"African Americans, Mass Incarceration and Citizenship | RIGHTS 345",Lecture Section 01,7374,28,28,0.0,No,2021-07-01 17:52:15.192688
The Civil Rights Movement | RIGHTS 348,Lecture Section 01,6967,40,40,0.0,No,2021-07-01 17:52:17.621270
Documenting Black Experiences | RIGHTS 350S,SEM Section 01,6669,13,13,0.0,No,2021-07-01 17:52:20.010459
Transnational Feminism | RIGHTS 369S,SEM Section 01,4951,18,18,0.0,No,2021-07-01 17:52:22.440924
News as a Moral Battleground | RIGHTS 371,Lecture Section 01,5783,25,25,0.0,No,2021-07-01 17:52:24.862960
Inequality in Western Political Thought | RIGHTS 384,Lecture Section 01,6473,35,35,0.0,No,2021-07-01 17:52:27.400616
Politics of Sexuality | RIGHTS 386S,SEM Section 01,4956,18,18,0.0,No,2021-07-01 17:52:29.859117
Germany Confronts Nazism and the Holocaust | RIGHTS 387,Lecture Section 01,5436,25,25,0.0,No,2021-07-01 17:52:32.269661
Family Rights/Human Rights | RIGHTS 389S,SEM Section 01,7007,18,18,0.0,No,2021-07-01 17:52:34.660004
Special Topics in Human Rights | RIGHTS 390S,SEM Section 01,8204,18,18,0.0,No,2021-07-01 17:52:37.126073
Language and Society | RIGHTS 395,Lecture Section 01,7264,25,25,0.0,No,2021-07-01 17:52:39.629383
South African Life Histories | RIGHTS 406S,SEM Section 01,7364,15,15,0.0,No,2021-07-01 17:52:41.974176
History of Death | RIGHTS 410S,SEM Section 01,9506,18,18,0.0,No,2021-07-01 17:52:44.287292
Historicizing Whiteness | RIGHTS 411S,SEM Section 01,7960,18,18,0.0,No,2021-07-01 17:52:46.609584
Global Inequality Research | RIGHTS 444,Lecture Section 01,8016,20,20,0.0,No,2021-07-01 17:52:48.924179
