Class Name,Section,Class Number,Open Seats,Total Seats,Percent,Reserved Seats,Timestamp
First-Year Seminar | AAAS 89S,SEM Section 01,8194,18,18,0.0,No,2021-07-01 17:32:28.125383
Introduction to African American Studies | AAAS 102,Lecture Section 01,7322,30,30,0.0,No,2021-07-01 17:32:30.560283
Introduction to African Studies (DS3 or DS4) | AAAS 103,Lecture Section 01,7324,60,60,0.0,No,2021-07-01 17:32:32.941275
"Old Worlds/New Histories, 500-1500 CE | AAAS 134",Lecture Section 01,6987,25,25,0.0,No,2021-07-01 17:32:35.372306
History of Rock: Rhythm & Blues and Rock & Roll to Indie Rock and Hip-Hop | AAAS 139,Lecture Section 01,6893,32,32,0.0,No,2021-07-01 17:32:37.791535
Introduction to Jazz | AAAS 140,Lecture Section 01,6879,49,49,0.0,No,2021-07-01 17:32:40.440199
Gateway Seminar: The History of he U.S. South | AAAS 180S,SEM Section 01,7035,15,15,0.0,No,2021-07-01 17:32:42.965729
African Hashtag Activism | AAAS 185S,SEM Section 01,7394,18,18,0.0,No,2021-07-01 17:32:45.583736
Patient and Research Participant Activism and Advocacy | AAAS 196FS,SEM Section 01,8120,0,18,100.0,No,2021-07-01 17:32:47.931134
"Race, Film, and Religion | AAAS 201",Lecture Section 01,7659,45,45,0.0,No,2021-07-01 17:32:50.318804
Documenting Black Experiences | AAAS 225S,SEM Section 01,6666,13,13,0.0,No,2021-07-01 17:32:52.763357
Fictions That Mark the Moment | AAAS 228S,SEM Section 01,7376,18,18,0.0,No,2021-07-01 17:32:55.168212
Comparative Urban Politics and Policymaking | AAAS 234S,SEM Section 01,6462,18,18,0.0,No,2021-07-01 17:32:57.635563
Advanced Research Seminar in Urban Politics and Policymaking | AAAS 237S,SEM Section 01,6457,18,18,0.0,No,2021-07-01 17:33:00.071638
"Racial Attitudes, Racial Prejudice, and Racial Politics | AAAS 239",Lecture Section 01,6467,30,30,0.0,No,2021-07-01 17:33:02.448404
The Civil Rights Movement | AAAS 243,Lecture Section 01,6965,40,40,0.0,No,2021-07-01 17:33:04.765180
Introduction to Racial and Ethnic Minorities in American Politics | AAAS 257,Lecture Section 01,6441,35,35,0.0,No,2021-07-01 17:33:07.101440
"Race, Genomics, and Society | AAAS 261D",Lecture Section 001,7331,100,100,0.0,No,2021-07-01 17:33:09.414308
"Race, Genomics, and Society | AAAS 261D",Discussion Section 01D,7332,19,19,0.0,Yes,2021-07-01 17:33:11.741605
"Race, Genomics, and Society | AAAS 261D",Discussion Section 02D,7333,18,18,0.0,Yes,2021-07-01 17:33:14.121469
"Race, Genomics, and Society | AAAS 261D",Discussion Section 03D,7334,19,19,0.0,Yes,2021-07-01 17:33:16.476347
"Race, Genomics, and Society | AAAS 261D",Discussion Section 04D,7335,19,19,0.0,Yes,2021-07-01 17:33:18.890579
Nigeria: A Modern History | AAAS 285S,SEM Section 01,7388,18,18,0.0,No,2021-07-01 17:33:21.239044
Special Topics | AAAS 290,Lecture Section 01,7330,18,18,0.0,No,2021-07-01 17:33:23.638465
Development and Africa | AAAS 307,Lecture Section 01,7318,50,50,0.0,No,2021-07-01 17:33:26.023473
Apartheid South Africa and Struggles for Democracy | AAAS 316S,SEM Section 01,7378,15,15,0.0,No,2021-07-01 17:33:28.396285
Africa before Colonialism | AAAS 317S,SEM Section 01,7385,18,18,0.0,No,2021-07-01 17:33:30.785305
The Black Parades: African Diaspora Parade Culture and Radical Resistance | AAAS 323S,SEM Section 01,5316,15,15,0.0,No,2021-07-01 17:33:33.322822
Introduction to Hip-Hop Production | AAAS 325S,SEM Section 01,7383,18,18,0.0,No,2021-07-01 17:33:35.763945
The Black Atlantic | AAAS 329,Lecture Section 01,8946,18,18,0.0,No,2021-07-01 17:33:38.106701
Displacements: Migration and Human Trafficking | AAAS 343,Lecture Section 01,7367,20,20,0.0,No,2021-07-01 17:33:40.445724
"African Americans, Mass Incarceration and Citizenship | AAAS 345",Lecture Section 01,7372,28,28,0.0,No,2021-07-01 17:33:42.818283
African Art: From Royal Court to Contemporary Marketplace | AAAS 348,Lecture Section 01,9170,18,18,0.0,No,2021-07-01 17:33:45.145995
Special Topics | AAAS 390,Lecture Section 01,8192,40,40,0.0,No,2021-07-01 17:33:47.470208
Special Topics | AAAS 390S,SEM Section 03,7563,18,18,0.0,No,2021-07-01 17:33:49.799066
South African Life Histories | AAAS 406S,SEM Section 01,7362,15,15,0.0,No,2021-07-01 17:33:52.187317
Music and The Black Radical Imagination | AAAS 422S,SEM Section 01,8701,15,15,0.0,No,2021-07-01 17:33:54.642316
Global Inequality Research | AAAS 425,Lecture Section 01,8012,20,20,0.0,No,2021-07-01 17:33:57.040850
Special Topics | AAAS 490S,SEM Section 01,5725,18,18,0.0,No,2021-07-01 17:33:59.389217
Special Topics | AAAS 490S,SEM Section 02,5726,18,18,0.0,No,2021-07-01 17:34:01.707981
