Class Name,Section,Class Number,Open Seats,Total Seats,Percent,Reserved Seats,Timestamp
USER EXPERIENCE AND USER INTERFACE DESIGN AND DEVELOPMENT | CMAC 317,Lecture Section 01,9224,10,10,0.0,No,2021-07-01 11:15:14.404581
"Computational Media, Arts and Culture Independent Study | CMAC 391",IND Section 01,9877,1,1,0.0,No,2021-07-01 11:15:16.860667
"Computational Media, Arts and Culture Independent Study | CMAC 391",IND Section 02,9878,1,1,0.0,No,2021-07-01 11:15:19.282671
"Computational Media, Arts and Culture Independent Study | CMAC 391",IND Section 03,10083,1,1,0.0,No,2021-07-01 11:15:21.738483
"Computational Media, Arts and Culture Independent Study | CMAC 391",IND Section 04,10084,1,1,0.0,No,2021-07-01 11:15:24.202193
"Computational Media, Arts and Culture Independent Study | CMAC 391",IND Section 05,10085,1,1,0.0,No,2021-07-01 11:15:26.752254
"Computational Media, Arts and Culture Independent Study | CMAC 391",IND Section 06,10086,1,1,0.0,No,2021-07-01 11:15:29.306199
"Computational Media, Arts and Culture Independent Study | CMAC 391",IND Section 07,10087,1,1,0.0,No,2021-07-01 11:15:31.753206
"Computational Media, Arts and Culture Independent Study | CMAC 391",IND Section 08,10088,1,1,0.0,No,2021-07-01 11:15:34.290290
"Computational Media, Arts and Culture Independent Study | CMAC 391",IND Section 09,10089,1,1,0.0,No,2021-07-01 11:15:36.702031
"Computational Media, Arts and Culture Independent Study | CMAC 391",IND Section 10,10090,1,1,0.0,No,2021-07-01 11:15:39.152627
"Computational Media, Arts and Culture Independent Study | CMAC 491",IND Section 01,10091,1,1,0.0,No,2021-07-01 11:15:41.748689
"Computational Media, Arts and Culture Independent Study | CMAC 491",IND Section 02,10092,1,1,0.0,No,2021-07-01 11:15:44.252116
"Computational Media, Arts and Culture Independent Study | CMAC 491",IND Section 03,10094,1,1,0.0,No,2021-07-01 11:15:46.748170
"Computational Media, Arts and Culture Independent Study | CMAC 491",IND Section 04,10095,1,1,0.0,No,2021-07-01 11:15:49.177340
"Computational Media, Arts and Culture Independent Study | CMAC 491",IND Section 05,10096,1,1,0.0,No,2021-07-01 11:15:51.638984
"Computational Media, Arts and Culture Independent Study | CMAC 491",IND Section 06,10097,1,1,0.0,No,2021-07-01 11:15:54.042809
"Computational Media, Arts and Culture Independent Study | CMAC 491",IND Section 07,10098,1,1,0.0,No,2021-07-01 11:15:56.410109
"Computational Media, Arts and Culture Independent Study | CMAC 491",IND Section 08,10099,1,1,0.0,No,2021-07-01 11:15:58.838559
"Computational Media, Arts and Culture Independent Study | CMAC 491",IND Section 09,10100,1,1,0.0,No,2021-07-01 11:16:01.214904
"Computational Media, Arts and Culture Independent Study | CMAC 491",IND Section 10,10101,1,1,0.0,No,2021-07-01 11:16:03.695993
USER EXPERIENCE AND USER INTERFACE DESIGN AND DEVELOPMENT | CMAC 317,Lecture Section 01,9224,10,10,0.0,No,2021-07-01 17:34:50.314994
"Computational Media, Arts and Culture Independent Study | CMAC 391",IND Section 01,9877,1,1,0.0,No,2021-07-01 17:34:52.862117
"Computational Media, Arts and Culture Independent Study | CMAC 391",IND Section 02,9878,1,1,0.0,No,2021-07-01 17:34:55.332639
"Computational Media, Arts and Culture Independent Study | CMAC 391",IND Section 03,10083,1,1,0.0,No,2021-07-01 17:34:57.755798
"Computational Media, Arts and Culture Independent Study | CMAC 391",IND Section 04,10084,1,1,0.0,No,2021-07-01 17:35:00.263895
"Computational Media, Arts and Culture Independent Study | CMAC 391",IND Section 05,10085,1,1,0.0,No,2021-07-01 17:35:02.726064
"Computational Media, Arts and Culture Independent Study | CMAC 391",IND Section 06,10086,1,1,0.0,No,2021-07-01 17:35:05.185722
"Computational Media, Arts and Culture Independent Study | CMAC 391",IND Section 07,10087,1,1,0.0,No,2021-07-01 17:35:07.612476
"Computational Media, Arts and Culture Independent Study | CMAC 391",IND Section 08,10088,1,1,0.0,No,2021-07-01 17:35:10.007904
"Computational Media, Arts and Culture Independent Study | CMAC 391",IND Section 09,10089,1,1,0.0,No,2021-07-01 17:35:12.455552
"Computational Media, Arts and Culture Independent Study | CMAC 391",IND Section 10,10090,1,1,0.0,No,2021-07-01 17:35:14.893812
"Computational Media, Arts and Culture Independent Study | CMAC 491",IND Section 01,10091,1,1,0.0,No,2021-07-01 17:35:17.306083
"Computational Media, Arts and Culture Independent Study | CMAC 491",IND Section 02,10092,1,1,0.0,No,2021-07-01 17:35:19.686060
"Computational Media, Arts and Culture Independent Study | CMAC 491",IND Section 03,10094,1,1,0.0,No,2021-07-01 17:35:22.081035
"Computational Media, Arts and Culture Independent Study | CMAC 491",IND Section 04,10095,1,1,0.0,No,2021-07-01 17:35:24.555347
"Computational Media, Arts and Culture Independent Study | CMAC 491",IND Section 05,10096,1,1,0.0,No,2021-07-01 17:35:27.056481
"Computational Media, Arts and Culture Independent Study | CMAC 491",IND Section 06,10097,1,1,0.0,No,2021-07-01 17:35:29.512710
"Computational Media, Arts and Culture Independent Study | CMAC 491",IND Section 07,10098,1,1,0.0,No,2021-07-01 17:35:31.861055
"Computational Media, Arts and Culture Independent Study | CMAC 491",IND Section 08,10099,1,1,0.0,No,2021-07-01 17:35:34.225283
"Computational Media, Arts and Culture Independent Study | CMAC 491",IND Section 09,10100,1,1,0.0,No,2021-07-01 17:35:36.616624
"Computational Media, Arts and Culture Independent Study | CMAC 491",IND Section 10,10101,1,1,0.0,No,2021-07-01 17:35:39.000645
